#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:17:03 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:17:03	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/clusters&-out.max=unlimited&-out=Name,Type,CST,N,Nt,GLON,GLAT,r50pc,rcpc,rtpc,s_pmRA,e_pmRA,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,X,Y,Z,RV,s_RV,e_RV,n_RV,logAge50,AV50,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,CMDCl50	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_clusters:
#Name: J/A+A/686/A42/clusters
#Title: Main catalogue (table 1)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id;meta.main]
#Column	Type	(A1)	[omgdr] Estimated type of object (1)	[ucd=src.class]
#Column	CST	(F11.8)	[3/99] Astrometric SNR (cluster significance test) (2)	[ucd=stat.snr]
#Column	N	(I6)	[10/153797] Number of member stars	[ucd=meta.number]
#Column	Nt	(I5)	[10/53464] Number of stars within tidal radius	[ucd=meta.number]
#Column	GLON	(F12.8)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(E10.3)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	r50pc	(F13.8)	Radius containing 50% of members in parsecs	[ucd=phys.size.radius]
#Column	rcpc	(F13.8)	Core radius in parsecs	[ucd=phys.size.radius]
#Column	rtpc	(F13.8)	Tidal radius in parsecs	[ucd=phys.size.radius]
#Column	s_pmRA	(F11.8)	Standard deviation of pmra	[ucd=stat.stdev]
#Column	e_pmRA	(F11.8)	Standard error of pmra	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	s_pmDE	(F11.8)	Standard deviation of pmdec	[ucd=stat.stdev]
#Column	e_pmDE	(F11.8)	Standard error of pmdec	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Plx	(F12.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	s_Plx	(F11.8)	Standard deviation of parallax	[ucd=stat.stdev;pos.parallax]
#Column	e_Plx	(F11.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	dist16	(F15.8)	16th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	dist50	(F15.8)	50th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	dist84	(F16.8)	84th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	X	(F16.8)	X coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.x;pos.galactic;pos.heliocentric]
#Column	Y	(F16.8)	Y coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.y;pos.galactic;pos.heliocentric]
#Column	Z	(F16.8)	Z coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.z;pos.galactic;pos.heliocentric]
#Column	RV	(F13.8)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	s_RV	(F13.8)	? Standard deviation of radial velocity	[ucd=stat.stdev;spect.dopplerVeloc]
#Column	e_RV	(F13.8)	? Standard error of radial velocity	[ucd=stat.error]
#Column	n_RV	(I4)	Number of member stars with a radial velocity	[ucd=meta.note]
#Column	logAge50	(F11.8)	? 50th percentile of logarithm of cluster age	[ucd=time.age]
#Column	AV50	(F11.8)	? 50th percentile of V-band cluster extinction	[ucd=phys.absorption]
#Column	r50Jpc	(F12.8)	? Radius containing 50% of members within the Jacobi radius in parsecs	[ucd=phys.size.radius]
#Column	rJpc	(F13.8)	? Jacobi radius in parsecs	[ucd=phys.size.radius]
#Column	probJ	(E10.3)	? Probability of the cluster having a valid Jacobi radius	[ucd=stat.fit.goodness]
#Column	NJ	(I4)	[9/4171]? Number of stars within best-fit Jacobi radius	[ucd=meta.number]
#Column	MassJ	(F15.8)	? Cluster mass within the Jacobi radius	[ucd=phys.mass]
#Column	e_MassJ	(F15.8)	? Error on cluster mass within the Jacobi radius	[ucd=stat.error]
#Column	MassTot	(F15.8)	? Total observed cluster mass	[ucd=phys.mass]
#Column	e_MassTot	(F15.8)	? Error on total observed cluster mass	[ucd=stat.error]
#Column	CMDCl50	(F11.8)	[0/1] 50th percentile of CMD class	[ucd=meta.code]
Name	Type	CST	N	Nt	GLON	GLAT	r50pc	rcpc	rtpc	s_pmRA	e_pmRA	s_pmDE	e_pmDE	Plx	s_Plx	e_Plx	dist16	dist50	dist84	X	Y	Z	RV	s_RV	e_RV	n_RV	logAge50	AV50	r50Jpc	rJpc	probJ	NJ	MassJ	e_MassJ	MassTot	e_MassTot	CMDCl50
Haffner_8           	o	20.15532383	   179	  159	227.47064088	 1.292e+00	   2.05500415	   1.31783818	  11.05876842	 0.06821784	 0.00541003	 0.07406761	 0.00587394	  0.33490539	 0.05213905	 0.00413490	  2643.01219445	  2662.73384991	   2682.75203653	  -9921.28091364	  -1961.75104872	     85.42760814	  57.36932940	   4.81256086	   2.40628043	   4	 8.53224373	 0.90770343	  2.27800334	  15.26029337	 1.000e+00	 179	   830.40586492	   123.52775387	   830.40586492	   123.52775387	 0.99893096
Haffner_9           	o	24.46803887	   254	  213	231.79388198	-5.804e-01	   2.34284940	   1.38505105	  13.66331001	 0.09103538	 0.00623764	 0.10168373	 0.00696725	  0.30797821	 0.05776400	 0.00395792	  2843.14197699	  2864.79094561	   2886.77213397	  -9893.80419316	  -2251.00934708	     -3.68676700	  52.85145219	   1.22731398	   0.54887150	   1	 8.31098938	 2.17383516	  2.72605387	  19.31222544	 1.000e+00	 254	  1671.03721590	   144.39745461	  1671.03721590	   144.39745461	 0.99782619
Haffner_10          	o	28.31499750	   395	  394	230.80009227	 1.014e+00	   3.34514138	   2.72413847	  14.41548913	 0.09431040	 0.00475129	 0.10270015	 0.00517396	  0.26453016	 0.06278892	 0.00316326	  3424.96635083	  3453.64860689	   3482.81531701	 -10304.27309693	  -2675.96823653	     87.51268140	  88.38400519	   8.06216964	   1.64568349	  24	 8.51414442	 1.68616945	  3.36685288	  20.81096705	 1.000e+00	 395	  1879.91500127	   288.48734178	  1879.91500127	   288.48734178	 0.57921600
Haffner_11          	o	24.18712523	   311	  174	242.38663871	-3.552e+00	   4.15356712	   3.67652322	  16.71160968	 0.04341366	 0.00329118	 0.08590386	 0.00651235	  0.15871726	 0.05282264	 0.00400447	  5208.85056891	  5295.64488133	   5385.38068924	 -10572.63866013	  -4683.42764259	   -301.06929427	  93.21139924	  11.13063557	   2.97478749	  14	 8.75786924	 1.86534810	  5.09763472	  26.12429913	 1.000e+00	 302	  3121.70691089	   280.41861545	  3254.39354766	   278.93081989	 0.99758145
Haffner_13          	o	34.59260814	   726	  320	244.95773305	-3.682e+00	   3.28554543	   3.54128144	  11.41325267	 0.22294773	 0.01246316	 0.19389002	 0.01083878	  1.78065753	 0.06103605	 0.00341202	   552.01240479	   552.49226477	    552.97295976	  -8355.44378443	   -499.52214005	    -14.08406525	  34.03491700	  13.13764684	   1.52722042	  74	 7.16520262	 0.10601357	  3.96915367	  11.77059048	 1.000e+00	 566	   585.23486717	    47.57312832	   722.39018858	    69.62502693	 0.99772486
Haffner_14          	o	27.35733073	   415	  413	243.98141205	-2.084e+00	   5.58816468	   3.30964199	  32.53832429	 0.08043854	 0.00395812	 0.08388293	 0.00412761	  0.25224438	 0.05368087	 0.00264146	  3564.16215617	  3585.38388754	   3606.85984948	  -9694.03903176	  -3219.87920469	   -105.55296239	  82.56509322	  26.18547169	   8.72849056	   9	 8.42787218	 1.80999970	  5.38945060	  23.32112304	 1.000e+00	 401	  2914.96104744	   238.75814182	  3039.07334766	   230.10539850	 0.98304081
Haffner_15          	o	19.79032978	   208	  202	247.94101482	-4.156e+00	   2.16224439	   1.34327796	  12.01304352	 0.06215475	 0.00437319	 0.07628066	 0.00536709	  0.25836575	 0.03618565	 0.00254601	  3318.65975968	  3339.97798586	   3361.57186852	  -9373.65870185	  -3087.34332426	   -218.04715728	  52.09301870	 107.55829875	  40.65321571	   7	 7.08099174	 3.54218221	  2.27814537	  23.92736489	 1.000e+00	 208	  3376.52631807	   248.69033313	  3376.52631807	   248.69033313	 0.62084433
Haffner_16          	o	17.61133282	   125	  105	242.08864356	 4.737e-01	   1.44647210	   0.81454637	   8.87985551	 0.05058739	 0.00493682	 0.07596882	 0.00741380	  0.29430587	 0.03102001	 0.00302724	  2969.83300124	  2993.11371596	   3016.76231262	  -9522.95145954	  -2644.84173090	     49.12520007	  76.32875568	   3.88187107	   1.00229480	   1	 7.99715042	 0.35070302	  1.61509869	  12.18642977	 1.000e+00	 124	   446.13261029	    99.74707893	   445.15802249	   100.97795489	 0.99991345
Haffner_17          	o	27.06721903	   356	  356	247.70108094	-2.531e+00	   2.80086121	   1.52195067	  17.79427158	 0.09069859	 0.00480702	 0.10183319	 0.00539715	  0.27321802	 0.05784112	 0.00306557	  3181.38523834	  3201.01220321	   3220.88284121	  -9335.73713912	  -2958.74037264	   -117.44628679	  58.16377372	  44.65888021	  14.12237792	  10	 7.95872664	 3.51345062	  2.80086121	  24.49767536	 1.000e+00	 356	  3686.88126898	   233.51245648	  3686.88126898	   233.51245648	 0.83175471
Haffner_18          	o	 4.53430361	    11	   11	243.15218237	 4.489e-01	   0.58020401	   0.21859390	   5.49300963	 0.02533275	 0.00763811	 0.04687244	 0.01413257	  0.19095629	 0.01088153	 0.00328090	  4161.31383859	  4280.16259649	   4405.99967808	 -10054.84238643	  -3818.68157248	     59.27402621	             	             	             	   0	 6.61757636	 2.42390025	  0.58020401	  11.35150663	 1.000e+00	  11	   298.23973163	    13.23599152	   298.23973163	    13.23599152	 0.73756468
Haffner_19          	o	 7.57043781	    23	   22	243.07337287	 5.173e-01	   1.19916381	   0.90838460	   5.51180252	 0.04548770	 0.00969801	 0.06389517	 0.01362250	  0.20818598	 0.01096551	 0.00233786	  3938.46817306	  4024.87800978	   4115.16455824	  -9944.46586804	  -3588.38171143	     61.79716079	 111.08519711	  19.47130411	   6.15736700	   1	 7.89944673	 1.37393844	  1.21031567	  11.44064061	 1.000e+00	  23	   317.21379928	    31.13097115	   317.21379928	    31.13097115	 0.96962419
Haffner_20          	o	12.59404735	   102	   90	246.97514230	-9.297e-01	   1.64399519	   0.72810205	  13.02478620	 0.06796163	 0.00716379	 0.09313772	 0.00981758	  0.21669456	 0.04982747	 0.00525228	  3866.78687621	  3933.10153906	   4001.73045880	  -9660.28832539	  -3619.29398174	    -39.08218736	  68.67019512	   1.01379033	   0.29265606	   1	 8.30770063	 2.12100518	  1.64399519	  14.29913920	 1.000e+00	  90	   661.38011939	   146.91182329	   698.01344897	   168.69252001	 0.99832380
Haffner_21          	o	15.14548517	   109	  106	244.84632943	 1.638e+00	   2.32226355	   1.75449557	  10.69960075	 0.05184177	 0.00503532	 0.05694525	 0.00553101	  0.28212592	 0.04457304	 0.00432932	  3013.63531849	  3042.18389674	   3071.27853706	  -9414.29329868	  -2752.57023032	    111.07281233	             	             	             	   0	 8.47837067	 0.44268808	  2.45780046	  12.38797053	 1.000e+00	 107	   475.37706415	    76.85258121	   476.51855785	    78.10265136	 0.99941787
Haffner_22          	o	33.10721865	   502	  418	246.78467697	 3.370e+00	   4.33696944	   4.62927099	  15.16203698	 0.06600187	 0.00322826	 0.07532809	 0.00368442	  0.35523328	 0.04401265	 0.00215273	  2531.15800717	  2540.20892457	   2549.32480281	  -9121.17725086	  -2330.48950245	    172.69356842	  31.79761193	   5.40030729	   0.77147247	  49	 9.22800207	 0.24619691	  4.61487977	  20.48188770	 1.000e+00	 501	  2355.87231248	   247.14030843	  2364.48198092	   243.96186346	 0.97810107
Haffner_23          	o	17.62692477	   193	  103	229.97325025	-3.725e+00	   3.79911697	   4.12668766	  13.12645201	 0.04508750	 0.00444260	 0.05707409	 0.00562368	  0.44687120	 0.02774408	 0.00273371	  2024.38642450	  2033.21461655	   2042.12014397	  -9427.19819668	  -1553.63175931	   -107.95626251	  15.59902575	   8.47182070	   3.20204725	   7	 8.34602737	 0.52070650	  5.61558960	  15.14190886	 1.000e+00	 181	   926.32143876	    48.53038294	   979.68865107	    52.17678717	 0.99994662
Haffner_24          	o	 4.79947014	    27	   23	233.36046606	-3.599e-01	   4.41657695	   9.32632358	   9.32632358	 0.04315835	 0.00899914	 0.06699456	 0.01396933	  0.29496606	 0.02101027	 0.00438094	  2990.50657231	  3035.73206119	   3082.34644627	  -9933.64292713	  -2435.83950779	      6.36250226	  70.88461398	   0.28344426	   0.28344426	   1	 8.43961525	 1.06760257	  4.41657695	  10.03716755	 1.000e+00	  23	   232.70433074	    27.51087489	   259.15947656	    40.58060523	 0.99646503
Haffner_26          	o	20.51966907	   186	  182	249.61588819	 2.320e+00	   5.09623732	   7.93290028	  14.45288154	 0.07318386	 0.00542475	 0.07499448	 0.00555896	  0.32323450	 0.02933806	 0.00217468	  2740.98417503	  2753.90446838	   2766.94714449	  -9080.11967256	  -2579.33516001	    134.71052973	  52.53241568	   3.67417069	   1.49997390	   6	 8.82797670	 0.22476451	  5.09623732	  14.69374934	 1.000e+00	 182	   868.49820673	    85.95605963	   885.11248325	    88.18556414	 0.99914795
Harvard_5           	o	17.92192786	   147	  147	299.97020289	 1.963e+00	   2.32673441	   2.31042709	   8.56021962	 0.13378408	 0.01103432	 0.09275089	 0.00764996	  0.79521738	 0.03721761	 0.00306966	  1200.81639203	  1203.56751177	   1206.33126631	  -7520.98214859	  -1042.02134211	     60.49678111	 -30.84784628	  18.77772021	   4.19882588	  20	 8.20503426	 0.62269449	  2.32673441	  10.29667168	 1.000e+00	 147	   470.87821959	    58.00981068	   470.87821959	    58.00981068	 0.99965706
Harvard_10          	o	21.34500180	   626	  219	329.85919821	-3.353e+00	   4.03960011	   6.13743960	  11.58002504	 0.19450392	 0.01314336	 0.17945642	 0.01212654	  1.44820945	 0.04257257	 0.00287679	   673.27427982	   674.02530160	    674.77800074	  -7540.18129419	   -337.86718659	    -20.11279094	 -20.04470699	   8.50421821	   0.83390720	 104	 8.04829931	 0.28343773	  4.48604090	  11.79893491	 1.000e+00	 325	   733.51507108	    61.35555513	  1328.07987595	    98.84433497	 0.99959368
Harvard_13          	o	28.74656076	   412	  332	339.59727822	-4.080e+00	   3.66707193	   4.10123723	  12.42783728	 0.14939882	 0.00819933	 0.14926378	 0.00819191	  0.83450145	 0.04771435	 0.00261867	  1150.51145005	  1152.28764489	   1154.06933251	  -7044.92487102	   -400.68937084	    -63.94304618	  -5.54838610	  19.69457241	   1.85270953	 113	 8.94736576	 1.77835643	  4.02173275	  14.93737790	 1.000e+00	 400	  1665.41032921	   194.03544844	  1755.70654975	   185.35949635	 0.96607801
Harvard_16          	o	29.51472053	   350	  350	351.70121720	-1.632e+00	   2.48288845	   2.48922112	   9.07377399	 0.12029695	 0.00643014	 0.11687956	 0.00624748	  0.63678259	 0.04640067	 0.00248022	  1469.49772920	  1473.28977702	   1477.10144627	  -6664.81440174	   -212.56257340	    -24.89104910	 -31.88092586	  32.63189681	   8.15797420	  16	 8.10812759	 2.44234884	  2.48288845	  16.81585920	 1.000e+00	 350	  2658.30226399	   173.17288320	  2658.30226399	   173.17288320	 0.98398006
Harvard_20          	o	12.68017900	   102	  102	 56.32568029	-4.681e+00	   3.84478543	   1.49476492	  35.20151145	 0.07758560	 0.00768212	 0.07881173	 0.00780352	  0.42631180	 0.03558605	 0.00352354	  2130.42511862	  2144.54053527	   2158.84424665	  -6937.30278507	   1778.73931049	   -157.23423010	   7.17244741	   1.57573269	   0.78786634	   4	 8.27755976	 0.76708239	  3.57431908	   9.77819763	 1.000e+00	  91	   460.65616573	    36.46796067	   487.16913628	    46.32037282	 0.99539620
Havlen-Moffat_1     	o	13.22513918	   240	  208	348.72005499	-7.893e-01	   6.40058921	   7.77726781	  20.60282481	 0.13823950	 0.00958518	 0.12925059	 0.00896192	  0.25462763	 0.04108849	 0.00284897	  3420.47236083	  3451.32466807	   3482.73861045	  -4737.77183824	   -675.02811163	    -35.40526358	 -76.50582959	  56.83098279	  23.20115157	   6	 7.20424724	 4.78141832	  3.74784492	  15.13835281	 1.000e+00	 160	  3503.17256756	   746.08817617	  5663.82423019	  1095.60254358	 0.02221128
Herschel_1          	o	22.12841890	   222	  184	219.27564512	 1.234e+01	   3.45920573	   3.28183327	  13.17963990	 0.28561492	 0.02105581	 0.27091087	 0.01997181	  3.36938969	 0.13432365	 0.00990247	   293.26485676	   293.46048394	    293.65637228	  -8343.73826358	   -181.48666929	     84.06116312	 -10.19864455	   5.03236844	   0.63401883	  63	 8.24803543	 0.05046073	  3.22094116	   7.58769368	 1.000e+00	 169	   155.82890722	    16.95888834	   169.32124566	    28.71146487	 0.98192626
Hogg_4              	o	33.45459931	   604	  535	279.48267219	 1.293e-01	   5.70756384	   5.80180938	  20.64724814	 0.08586856	 0.00371242	 0.08666937	 0.00374704	  0.24259855	 0.04716500	 0.00203912	  3630.68409611	  3649.72612612	   3668.96895061	  -7520.66926078	  -3599.84574891	     27.48974055	  23.94097374	  11.46978896	   1.54658603	  55	 8.91534090	 1.84467965	  6.12544422	  24.85947177	 1.000e+00	 604	  5452.58157745	   543.48062720	  5452.58157745	   543.48062720	 0.84274411
Hogg_15             	o	14.66120467	   144	  135	302.05119386	-2.439e-01	   2.73311572	   2.10871633	  12.35278490	 0.10348746	 0.00890678	 0.09480250	 0.00815930	  0.28746585	 0.03083201	 0.00265360	  3139.57743307	  3165.36920733	   3191.58825290	  -6442.24312659	  -2682.86274420	      3.02257250	 -26.45005221	  26.70651605	  18.88435860	   2	 6.95772147	 4.07057548	  2.76201533	  16.75026627	 1.000e+00	 138	  2408.16860322	   270.93005586	  2514.37805633	   263.60632661	 0.05855182
Hogg_17             	o	 7.75665594	    53	   52	314.90765923	-8.461e-01	   2.09740241	   4.99859408	   4.99859408	 0.06830413	 0.00947208	 0.06179006	 0.00856874	  0.41397409	 0.02107808	 0.00292300	  2194.30088243	  2209.01574318	   2223.92929039	  -6562.74288579	  -1564.35621825	    -15.81263772	 -43.92537638	   0.17646295	   0.12477815	   2	 7.84675574	 1.83241403	  2.09836560	   9.35127249	 1.000e+00	  53	   446.88222598	    63.73135900	   446.88222598	    63.73135900	 0.99964893
Hogg_18             	o	 4.93571189	    52	   39	320.76755936	 6.418e+00	   2.56207870	   2.96588970	   8.49241947	 0.22621286	 0.03622305	 0.11205112	 0.01794254	  0.54595971	 0.03061800	 0.00490280	  1681.01568013	  1692.71229901	   1704.57283011	  -6818.56013604	  -1063.87766439	    206.68489471	   5.29452304	  18.55581939	  13.12094572	   2	 7.90068746	 1.59101075	  2.04966160	   6.57897375	 1.000e+00	  30	   151.24664267	    31.08743577	   259.77200995	    23.78356624	 0.95126441
Hogg_19             	o	11.76486277	    58	   58	335.07902212	-3.202e-01	   2.20389009	   1.79756146	   9.48943175	 0.08319568	 0.01092413	 0.08609585	 0.01130494	  0.40974269	 0.02219074	 0.00291379	  2231.29444629	  2249.92228277	   2268.86376459	  -6081.61340505	   -948.03206971	      3.00386153	 -14.13093800	  13.20297886	   5.90455165	   5	 7.53653502	 2.57987738	  2.20389009	   9.71731877	 1.000e+00	  58	   597.17471923	    67.96775647	   597.17471923	    67.96775647	 0.47756201
Hogg_21             	o	10.46671490	    67	   66	337.95242297	-1.449e+00	   1.88167504	   1.63024485	   7.69678396	 0.06880968	 0.00846989	 0.05902473	 0.00726544	  0.37517432	 0.03406556	 0.00419318	  2427.70213769	  2447.05011649	   2466.70896674	  -5854.76150966	   -918.27323926	    -46.86778106	 -46.99200247	   7.42576809	   5.25081097	   2	 7.97149301	 1.81835824	  1.88167504	  10.33165369	 1.000e+00	  66	   772.33235020	   121.67688395	   771.00411946	   121.47424089	 0.99744469
Hogg_22             	o	12.28710808	    95	   93	338.55505408	-1.145e+00	   4.91666558	   4.29927916	  19.97191564	 0.06720000	 0.00696832	 0.09453817	 0.00980315	  0.35332682	 0.01918734	 0.00198963	  2518.21966997	  2534.06990507	   2550.12093383	  -5763.94818519	   -926.29088316	    -35.88094625	 -41.60555992	  34.29640936	  19.80104118	   3	 6.88900185	 2.07162309	  4.02063697	  11.68908395	 1.000e+00	  76	  1145.01077634	   129.31112343	  1322.47331399	   150.03101464	 0.99127674
IC_166              	o	99.00000000	  1768	  801	130.04826504	-1.722e-01	   3.39281151	   2.72648762	  14.78613567	 0.07281833	 0.00257291	 0.07771009	 0.00274575	  0.19247177	 0.05918198	 0.00209109	  4382.92933715	  4418.92330335	   4455.51335183	 -10965.26173044	   3382.68509588	     14.80164050	 -40.38171518	   3.96458983	   0.72383176	  30	 8.89364338	 2.84811246	  4.73863932	  48.98127325	 1.000e+00	1768	 20737.94805669	  1174.74758367	 20737.94805669	  1174.74758367	 0.59112197
IC_348              	o	21.65201110	   302	  290	160.47765544	-1.779e+01	   0.92559547	   0.35697476	   8.54563681	 0.43504155	 0.02554652	 0.51773791	 0.03040262	  3.16432049	 0.10340719	 0.00607228	   312.67952346	   312.95872481	    313.23842522	  -8403.07339886	     99.58010051	    -74.11964291	  11.67918068	  24.35935372	   3.22647522	  57	 6.77767205	 2.54450333	  0.92489688	   8.08742955	 1.000e+00	 289	   187.42952359	    37.00233317	   191.69536820	    38.10274597	 0.42227796
IC_361              	o	99.00000000	   895	  545	147.51180138	 5.659e+00	   3.43823438	   3.03859971	  13.85027883	 0.08632175	 0.00369762	 0.07854133	 0.00336434	  0.25029905	 0.06072400	 0.00260113	  3527.54281656	  3552.91261702	   3578.64997599	 -11103.34725210	   1899.06208462	    378.79583088	 -35.71298051	   5.11819418	   0.74656535	  47	 8.90503979	 2.05170977	  4.35411352	  34.80150376	 1.000e+00	 895	  7742.95112523	   304.16129926	  7742.95112523	   304.16129926	 0.99868962
IC_1276             	g	29.03212900	   934	  547	 21.82851278	 5.666e+00	   4.15564469	   4.37394487	  14.67127579	 0.15919381	 0.00680664	 0.14270255	 0.00610152	  0.16272271	 0.09074594	 0.00388002	  4823.79159547	  4896.37280622	   4971.17157069	  -3597.65000737	   1811.71716061	    492.65350785	 151.45534343	  29.45465243	   3.86758534	  58	           	           	            	             	          	    	               	               	               	               	 0.98975879
IC_1311             	o	99.00000000	   812	  410	 77.70996055	 4.182e+00	   3.52065119	   2.98443971	  14.67142497	 0.06212357	 0.00306806	 0.06733346	 0.00332536	  0.12807089	 0.04448990	 0.00219720	  6529.50735019	  6617.72473728	   6708.35850600	  -6715.83481899	   6448.84615399	    499.79725130	 -61.44613580	   3.34508259	   0.81130170	  17	 8.98282242	 1.81335849	  4.71899672	  37.54567783	 1.000e+00	 809	 14881.76051400	   740.71091498	 14860.99193216	   750.44770031	 0.79664159
IC_1369             	o	21.42119027	   385	  294	 89.60990389	-3.937e-01	   2.86922811	   1.42598887	  20.07763814	 0.10090536	 0.00588492	 0.10654024	 0.00621355	  0.27053429	 0.04860164	 0.00283451	  3401.22940307	  3422.45895580	   3443.95519132	  -8098.72948964	   3422.29884464	     -2.77210877	 -45.72693446	  26.05234394	   5.82548120	  20	 8.26398182	 2.79194701	  3.52976188	  22.37026683	 1.000e+00	 371	  3589.05400386	   240.01794406	  3740.94516028	   242.03255074	 0.95875353
IC_1396             	o	33.44954814	   693	  625	 99.29882489	 3.737e+00	   3.35549370	   2.68871941	  14.67195338	 0.36087994	 0.01443520	 0.40935728	 0.01637429	  1.07832223	 0.07082008	 0.00283280	   904.50036748	   905.68649712	    906.87574174	  -8267.85380379	    891.88420506	     80.20954249	 -11.69043392	  36.85708976	   5.26529854	  49	 6.55277324	 1.70003378	  3.52980541	  14.42255562	 1.000e+00	 692	  1073.03913085	   111.38946749	  1072.73057328	   111.41503889	 0.74204305
IC_1434             	o	35.82503105	   649	  532	 99.95314115	-2.676e+00	   5.51435371	   3.46995214	  30.21212470	 0.07310215	 0.00316938	 0.07560997	 0.00327811	  0.27983559	 0.03858778	 0.00167299	  3327.59838460	  3340.48956179	   3353.48100873	  -8699.11706470	   3286.62490498	   -133.70694989	 -69.23885836	  13.81016835	   4.88263184	   8	 8.46694183	 1.15856457	  5.75158899	  24.13279675	 1.000e+00	 605	  3959.16525323	   372.15916486	  4310.38295567	   379.22173981	 0.98199674
IC_1590             	o	18.58460077	   189	  178	123.12432327	-6.240e+00	   2.53842031	   1.79062889	  12.45189449	 0.13753159	 0.01030843	 0.13598523	 0.01019252	  0.33347856	 0.06937834	 0.00520013	  2690.28393872	  2706.65696228	   2723.23049805	  -9593.03070864	   2253.36320838	   -269.60739939	 -59.69833285	  28.75733319	  10.86925028	   7	 7.07582068	 1.57042414	  2.70528959	  16.19013395	 1.000e+00	 186	  1059.21627990	   151.76431019	  1046.47622522	   156.88693489	 0.48255315
IC_1805             	o	17.26499385	   258	  243	134.72636644	 9.408e-01	   4.81676617	   4.71722091	  17.91110540	 0.12082454	 0.00775090	 0.21808852	 0.01399038	  0.44855301	 0.04514528	 0.00289607	  2013.51025047	  2019.61875064	   2025.76442699	  -9542.94049576	   1434.69790820	     57.59981815	  -9.63902588	  65.48693554	  20.70878733	  10	 6.58360600	 2.40274942	  4.83794308	  18.47864843	 1.000e+00	 244	  1636.54738704	   234.56319875	  1703.58727399	   284.24984649	 0.79475304
IC_1848             	o	24.13408286	   281	  281	137.19823846	 8.957e-01	   2.88966834	   2.58854024	  11.50567817	 0.13283547	 0.00792430	 0.10645509	 0.00635058	  0.44343949	 0.03957731	 0.00236098	  2050.82074500	  2058.28644696	   2065.80670304	  -9631.88346977	   1398.36172951	     56.84233741	 -14.88806943	  18.85192434	   8.43083686	   5	 6.96946740	 1.85646504	  2.88966834	  18.23432995	 1.000e+00	 281	  1541.37618586	   166.72923577	  1541.37618586	   166.72923577	 0.87304801
IC_2156             	o	 7.59336249	    32	   32	186.31208578	 1.305e+00	   3.39940051	   5.81116973	   9.28329445	 0.07024594	 0.01241785	 0.07671961	 0.01356224	  0.37813108	 0.03659626	 0.00646937	  2425.07147266	  2459.15971227	   2494.21994369	 -10565.43957423	   -270.29742011	     83.07908921	             	             	             	   0	 7.45789170	 1.56331438	  3.39940051	  10.76495765	 1.000e+00	  32	   264.43257397	    38.32378696	   264.43257397	    38.32378696	 0.99964154
