#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:41 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:41	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/594/A27/psz2&-out.max=unlimited&-out=INDEX,NAME,GLON,GLAT,RAJ2000,DEJ2000,SNR,PIPEDET,PIPE-DET,VALID,z,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MSZERR,Y5R500,e_Y5R500,COSMO,REDSHIFT_ID	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35940027
#Name: J/A+A/594/A27
#Title: Planck Sunyaev-Zeldovich sources (PSZ2) (Planck+, 2016)
#INFO	ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	creator=Plankc collaboration Ade P.A.R.	    First author or institution
#INFO	cites=bibcode:2016A&A...594A..27P	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2016	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/594/A27	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35940027	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-04-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_594_A27_psz2:
#Name: J/A+A/594/A27/psz2
#Title: Second SZ catalogue (PSZ2) (Union catalog)
#Column	Index	(I4)	Index used to cross-reference with individual catalogues (INDEX)	[ucd=meta.id]
#Column	Name	(A18)	Source name (NAME) (1)	[ucd=meta.id;meta.main]
#Column	GLON	(F11.7)	Galactic longitude (GLON)	[ucd=pos.galactic.lon]
#Column	GLAT	(F11.7)	Galactic latitude (GLAT)	[ucd=pos.galactic.lat]
#Column	RAJ2000	(F11.7)	Right ascension (J2000) transformed from (GLON,GLAT) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000) transformed from (GLON,GLAT) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	SNR	(F8.5)	Signal-to-noise ratio of the detection (SNR)	[ucd=stat.snr]
#Column	z	(F9.6)	Redshift of cluster (REDSHIFT) (5)	[ucd=src.redshift]
#Column	MSZ	(F9.6)	? SZ mass proxy (MSZ) (6)	[ucd=phys.mass]
#Column	E_MSZ	(F9.6)	? Upper bound of 68% SZ mass proxy confidence interval (MSZ_ERR_UP) (6)	[ucd=stat.error;stat.max]
#Column	e_MSZ	(F9.6)	? Lower bound of 68% SZ mass proxy confidence interval (MSZ_ERR_LOW) (6)	[ucd=stat.error]
#Column	Y5R500	(F10.6)	Mean marginal Y5R500 as determined by reference pipeline (Y5R500)	[ucd=stat.snr]
#Column	e_Y5R500	(F9.6)	Uncertainty on Y5R500 as determined by reference pipeline (Y5R500_ERR)	[ucd=stat.error]
#Column	COSMO	(I1)	[0/1] Indicates whether detection is in the cosmology sample (COSMO)	[ucd=meta.code]
#Column	zID	(a25)	External identifier of cluster associated with redshift measurement (REDSHIFT_ID) (5)	[ucd=src.redshift]
Index	Name	GLON	GLAT	RAJ2000	DEJ2000	SNR	z	MSZ	E_MSZ	e_MSZ	Y5R500	e_Y5R500	COSMO	zID
1013	PSZ2 G225.56-27.27	225.5681536	-27.2787083	082.6506602	-22.4593513	 5.48184	 0.170600	 3.544921	 0.430722	 0.457801	  1.395105	 0.570686	0	RXCJ0530.6-2226
1014	PSZ2 G225.76-17.35	225.7604702	-17.3597805	092.5719521	-18.9449287	 5.04040	-1.000000	         	         	         	  1.187395	 0.408760	0	
1015	PSZ2 G225.84+41.84	225.8479296	 41.8414148	145.5402977	+08.9730699	 5.07984	 0.206000	 4.043000	 0.409356	 0.462385	  4.570556	 3.806776	0	RXC J0942.0+0857
1016	PSZ2 G225.93-19.99	225.9321007	-19.9952893	090.0650947	-20.1243398	12.41751	 0.460000	10.730866	 0.511165	 0.536732	  3.773663	 0.646459	1	RXC J0600.1-2007
1017	PSZ2 G226.12-19.51	226.1216443	-19.5112423	090.6139990	-20.1029268	 4.57147	-1.000000	         	         	         	  1.105799	 0.429941	0	
1018	PSZ2 G226.15+09.02	226.1573306	  9.0203415	117.0195167	-07.4467213	 4.65858	-1.000000	         	         	         	  0.829305	 0.192057	0	
1019	PSZ2 G226.16-21.95	226.1641881	-21.9552153	088.2137128	-21.0650219	 9.52230	 0.098900	 3.873214	 0.252005	 0.272311	  7.268877	 1.441142	1	RXCJ0552.8-2103
1020	PSZ2 G226.18+76.79	226.1828611	 76.7903079	178.8322869	+23.4095856	14.55732	 0.142700	 5.947109	 0.241817	 0.245946	  5.552946	 0.892644	1	RXC J1155.3+2324
1021	PSZ2 G226.75+48.95	226.7518303	 48.9574172	152.2158350	+11.7897314	 6.74062	 0.224500	 4.849551	 0.409732	 0.508402	  3.950350	 1.596415	1	RXC J1008.7+1147
1022	PSZ2 G227.21+54.79	227.2118435	 54.7967884	157.6628420	+14.2432623	 5.69290	 0.326478	 4.867527	 0.510669	 0.574903	  4.866580	 2.186072	0	RMJ103034.8+141541.8
1023	PSZ2 G227.30+09.00	227.3015675	  9.0062132	117.5642503	-08.4398388	 4.61783	-1.000000	         	         	         	  2.026286	 0.965981	0	
1024	PSZ2 G227.44-31.24	227.4402177	-31.2430158	079.1244928	-25.2855551	 4.73415	-1.000000	         	         	         	  7.865553	 2.551164	0	
1025	PSZ2 G227.59+22.98	227.5931457	 22.9871648	129.8603419	-01.6789274	 4.59576	 0.280850	 4.768429	 0.660220	 0.672436	  2.530387	 1.447057	0	MaxBCG J129.82432-01.6994
1026	PSZ2 G227.61+54.87	227.6119820	 54.8798777	157.8479519	+14.0765639	 5.63651	 0.318800	 5.275887	 0.539782	 0.571951	  1.271863	 0.490140	0	ZwCl 1028.8+1419
1027	PSZ2 G227.61-84.72	227.6126653	-84.7209316	018.6636788	-28.3464596	 4.92633	-1.000000	         	         	         	  0.976590	 0.326252	0	
1028	PSZ2 G227.63-52.28	227.6361606	-52.2854361	055.9169705	-29.9277014	 4.58425	 0.210900	 3.653878	 0.543651	 0.576142	  1.778765	 0.955557	0	2MASX J03433581-2955302
1029	PSZ2 G227.89+36.58	227.8902042	 36.5862541	141.7153836	+05.0097365	 5.57671	 0.461600	 6.387644	 0.670228	 0.679850	  1.235883	 0.365573	0	ZwCl 0924.4+0511
1030	PSZ2 G228.16+75.20	228.1607002	 75.2057066	177.4032172	+22.4063378	11.41752	 0.545000	10.417826	 0.520726	 0.545126	  2.399058	 0.457264	1	RXC J1149.5+2224
1031	PSZ2 G228.29+55.08	228.2959815	 55.0865458	158.2243156	+13.8248864	 5.75173	 0.315200	 4.511740	 0.497456	 0.623167	  7.113615	 2.589543	0	ZwCl 1030.2+1408
1032	PSZ2 G228.30-49.02	228.3075359	-49.0297846	059.7057547	-29.9347065	 7.56157	 0.425000	 7.204823	 0.522445	 0.497533	  2.820227	 0.769583	1	MACSJ0358.8-2955
1033	PSZ2 G228.35-66.31	228.3507863	-66.3145071	039.6691528	-30.8391339	 9.08268	-1.000000	         	         	         	 28.089506	 3.043074	0	
1034	PSZ2 G228.38+38.58	228.3812555	 38.5816962	143.6418780	+05.6835810	 4.58413	 0.543811	 6.150394	 0.821990	 0.915816	  1.056310	 0.396107	0	RMJ093439.0+054144.8
1035	PSZ2 G228.50+34.95	228.5026843	 34.9557588	140.5605656	+03.7528931	 6.69323	 0.270100	 5.781798	 0.511465	 0.576999	  2.641567	 0.801292	1	WHL J140.532+3.766
1036	PSZ2 G228.62+68.44	228.6211812	 68.4409257	170.8007776	+19.6118191	 5.97469	 0.104200	 2.910177	 0.311531	 0.335368	  2.665358	 1.087690	0	RXC J1123.2+1935
1037	PSZ2 G229.23-17.23	229.2319129	-17.2323034	094.0896715	-21.9415702	 9.64418	 0.171000	 5.250618	 0.335325	 0.383339	  5.031669	 0.980900	1	RXC J0616.3-2156
1038	PSZ2 G229.37+49.70	229.3785079	 49.7044485	153.7249807	+10.6510792	 4.90937	 0.203292	 3.911502	 0.501938	 0.528256	  1.475286	 0.602522	0	RMJ101449.5+103923.2
1039	PSZ2 G229.40-15.49	229.4022578	-15.4903798	095.8813596	-21.4042162	 4.66865	-1.000000	         	         	         	  1.215301	 0.564808	0	
1040	PSZ2 G229.74+77.96	229.7475035	 77.9637753	180.3262067	+23.0958122	12.01073	 0.269000	 7.485827	 0.345301	 0.365634	  3.608078	 0.645945	1	RXC J1201.3+2306
1041	PSZ2 G229.93+15.30	229.9303308	 15.3001129	124.3635295	-07.5065372	17.25681	 0.070400	 5.123790	 0.198153	 0.191662	 13.087542	 1.718063	1	RXC J0817.4-0730
1042	PSZ2 G230.28-24.42	230.2838209	-24.4291122	087.1609192	-25.4832134	 6.08370	 0.042000	 1.530876	 0.158888	 0.169190	  5.624141	 2.078306	1	RXCJ0548.6-2527
1043	PSZ2 G230.28-28.57	230.2880503	-28.5767754	082.7881382	-26.8247287	 9.30188	-1.000000	         	         	         	 20.083626	 1.891017	0	
1044	PSZ2 G230.29-47.13	230.2963914	-47.1334360	062.0960748	-30.9911443	 6.12335	 0.060000	 1.843980	 0.173342	 0.181671	  4.979019	 1.623676	1	RXCJ0408.2-3053
1045	PSZ2 G230.48+71.51	230.4885038	 71.5145336	174.0534422	+20.3245207	 6.03830	 0.321184	 5.415278	 0.544475	 0.587563	  1.030717	 0.231391	1	RMJ113608.5+201913.0
1046	PSZ2 G230.73+27.70	230.7386253	 27.7081147	135.3726356	-01.6582023	 5.22304	 0.294350	 4.961756	 0.571819	 0.614159	  1.554440	 0.722467	0	ZwCl 0859.2-0130
1047	PSZ2 G230.76+65.41	230.7613289	 65.4185778	168.3208293	+17.5358348	 4.60651	 0.170600	 3.273330	 0.449049	 0.453870	  2.037858	 1.105728	0	RXC J1113.3+1735
1048	PSZ2 G231.05-17.32	231.0532785	-17.3297975	094.7227679	-23.5827102	 4.94539	 0.403000	 5.299086	 0.626493	 0.682503	  1.362951	 0.524922	0	
1049	PSZ2 G231.41+77.48	231.4175716	 77.4827647	179.9967162	+22.5808250	 4.53697	-1.000000	         	         	         	  3.276319	 2.008340	0	
1050	PSZ2 G231.56+60.03	231.5681655	 60.0392243	163.5756141	+14.6560796	 7.87923	 0.299400	 6.642860	 0.491495	 0.525928	  2.132733	 0.540091	1	ACO 1127
1051	PSZ2 G231.70-07.80	231.7026918	 -7.8047044	104.3562673	-20.2215493	 6.94325	 0.200000	 5.442829	 0.482452	 0.501502	  2.978103	 0.983953	0	
1053	PSZ2 G231.79+31.48	231.7940535	 31.4881736	139.0579957	-00.4118023	 4.90539	 0.332405	 4.867756	 0.629960	 0.659324	  0.875885	 0.195516	0	RMJ091617.6-002405.7
1054	PSZ2 G232.27+12.59	232.2711012	 12.5901057	123.1989488	-10.8505786	 4.51943	-1.000000	         	         	         	  1.161553	 0.441337	0	
1055	PSZ2 G232.45-17.44	232.4557895	-17.4410408	095.1723315	-24.8616590	 4.89226	-1.000000	         	         	         	  1.234831	 0.505214	0	
1056	PSZ2 G232.84+38.13	232.8475005	 38.1356698	145.1110025	+02.4719306	 5.22349	 0.150800	 3.432270	 0.384676	 0.398836	  3.552673	 1.276462	0	ACO 847
1057	PSZ2 G233.05+23.67	233.0537863	 23.6759740	133.0872555	-05.5834397	 4.74499	 0.192000	 3.714478	 0.467553	 0.502047	  1.779849	 0.746833	0	MS0849.7-0521
1058	PSZ2 G233.12-26.25	233.1250115	-26.2501065	086.1637956	-28.5030643	 5.59616	-1.000000	         	         	         	  0.838104	 0.162724	0	
1059	PSZ2 G233.25-30.01	233.2525145	-30.0171001	082.0800312	-29.7175603	 5.60507	 0.158200	 3.353268	 0.334957	 0.356753	  1.554512	 0.562042	0	RXCJ0528.2-2942
1060	PSZ2 G233.41-17.13	233.4173436	-17.1388254	095.8681361	-25.5951889	 5.70156	 0.350000	 5.307721	 0.571114	 0.583592	  0.938732	 0.212408	0	
1061	PSZ2 G233.43-15.36	233.4392821	-15.3694035	097.6807879	-24.9287933	 4.50795	-1.000000	         	         	         	  0.686728	 0.147576	0	
1062	PSZ2 G233.46+25.46	233.4690071	 25.4679561	134.8022873	-04.9222813	 4.79345	-1.000000	         	         	         	  0.988486	 0.305358	0	
1063	PSZ2 G233.68+36.14	233.6880376	 36.1478687	143.8196300	+00.8184450	 5.10404	 0.356823	 5.477380	 0.647489	 0.672354	  1.108262	 0.329928	0	RMJ093515.3+004746.0
1064	PSZ2 G234.06-30.74	234.0637545	-30.7420202	081.4920558	-30.5875081	 6.61692	 0.199400	 4.306957	 0.363706	 0.369652	  2.941914	 0.906511	1	ACO 3342
1065	PSZ2 G234.09+10.45	234.0992423	 10.4593940	122.2897601	-13.4884698	 5.14079	-1.000000	         	         	         	  0.959021	 0.235860	0	
1066	PSZ2 G234.52+82.85	234.5208986	 82.8560162	185.5694035	+24.3128643	 4.51554	 0.524093	 5.413835	 0.735484	 0.782085	  0.970676	 0.385818	0	RMJ122221.6+241909.3
1067	PSZ2 G234.59+73.01	234.5933003	 73.0115845	176.0758365	+19.8830938	11.26705	 0.021400	 1.667081	 0.106721	 0.100932	 28.542891	 4.891239	1	A1367
1068	PSZ2 G235.56+23.29	235.5618725	 23.2966341	134.0452027	-07.7117910	 6.07704	 0.374000	 6.772831	 0.656357	 0.651998	  2.346462	 1.050104	1	
1069	PSZ2 G235.74-67.98	235.7478736	-67.9880863	037.3375348	-33.5107402	 4.77831	 0.079200	 2.014506	 0.285100	 0.347033	 11.469702	 6.271643	0	RXCJ0229.3-3332
1070	PSZ2 G235.96+38.21	235.9624476	 38.2121596	146.5462540	+00.4861218	 9.39624	-1.000000	         	         	         	  5.239136	 1.020894	0	
1071	PSZ2 G236.68-37.71	236.6801305	-37.7127187	073.9951074	-34.2263486	 5.00144	-1.000000	         	         	         	  4.498617	 1.758729	0	
1072	PSZ2 G236.92-26.65	236.9292524	-26.6525689	086.9007303	-31.8729707	10.11679	 0.148300	 4.889059	 0.292369	 0.320304	  3.646101	 0.755803	1	RXCJ0547.6-3152
1073	PSZ2 G237.41-21.34	237.4169384	-21.3451428	092.9605532	-30.6324982	 7.39847	-1.000000	         	         	         	  2.742739	 0.578486	1	RXC J0611.8-3036
1074	PSZ2 G237.68+57.83	237.6857473	 57.8392039	163.3788293	+10.8158303	 5.36312	-1.000000	         	         	         	  3.729982	 1.405757	0	
1075	PSZ2 G238.34+05.94	238.3444508	  5.9450898	120.5649876	-19.4291030	 7.83665	 0.140000	 4.906650	 0.409872	 0.392137	  3.878927	 1.140764	0	RXC J0802.1-1926
1076	PSZ2 G238.69+63.26	238.6956319	 63.2635258	168.2359920	+13.4853366	 7.30878	 0.169000	 4.474355	 0.359687	 0.409412	  4.514867	 1.546434	1	RXC J1112.9+1326
1077	PSZ2 G239.27-26.01	239.2734658	-26.0104079	088.3485322	-33.7019505	12.16475	 0.430000	 8.772141	 0.439916	 0.462931	  3.385788	 0.540405	1	RXC J0553.4-3342
1078	PSZ2 G239.29+24.75	239.2997757	 24.7545497	137.2340348	-09.6724937	36.24374	 0.054200	 6.853962	 0.124978	 0.127759	 40.250435	 2.719410	1	RXCJ0909.1-0939
1079	PSZ2 G239.43+47.95	239.4348766	 47.9556526	155.9240152	+04.1662611	 8.38827	 0.285000	 6.525140	 0.439288	 0.439588	  2.417295	 0.593839	1	RXC J1023.6+0411
1080	PSZ2 G239.66+06.80	239.6681961	  6.8004549	122.0747076	-20.0952027	 6.90813	 0.300000	 6.269273	 0.573358	 0.581858	  1.367371	 0.307516	0	
1081	PSZ2 G239.93-39.97	239.9372445	-39.9709428	071.6885369	-37.0584176	 6.61578	 0.580000	 7.089078	 0.605168	 0.629565	  1.390848	 0.449414	1	
1082	PSZ2 G239.97+03.74	239.9742160	  3.7411780	119.4587030	-21.9635351	 6.54280	 0.049000	 2.212115	 0.182705	 0.190225	 10.149391	 2.906323	0	RXC J0757.9-2157
1083	PSZ2 G240.03-19.81	240.0395181	-19.8141139	095.6318723	-32.4178990	 5.17409	-1.000000	         	         	         	  1.350267	 0.510119	0	
1084	PSZ2 G240.30-50.34	240.3088862	-50.3472333	058.6405071	-37.7511199	 7.28754	 0.251000	 5.159399	 0.429938	 0.445078	  1.533596	 0.426281	1	BVH2007 55
1085	PSZ2 G240.39+07.91	240.3931250	  7.9129697	123.4851888	-20.1045079	 5.80371	 0.331500	 5.606316	 0.593339	 0.624113	  2.491090	 0.741468	0	
1086	PSZ2 G240.61-60.40	240.6153481	-60.4076443	046.0192341	-36.9193845	 5.93747	 0.219200	 4.263439	 0.411962	 0.434830	  1.592417	 0.549080	0	RXCJ0304.1-3656
1087	PSZ2 G240.71-74.03	240.7171219	-74.0341100	029.8348400	-33.5395282	 5.25646	-1.000000	         	         	         	  1.541599	 0.724668	0	
1088	PSZ2 G240.80-46.51	240.8084992	-46.5162088	063.4947456	-38.1125039	 5.48707	 0.050100	 1.518585	 0.158533	 0.172448	  3.953920	 1.300947	0	RXCJ0413.9-3805
1089	PSZ2 G241.11-28.68	241.1117156	-28.6811758	085.7378135	-35.9842577	 9.01615	 0.420000	 7.361269	 0.500951	 0.487392	  2.171304	 0.474789	1	
1090	PSZ2 G241.41-65.88	241.4162702	-65.8810150	039.2629516	-36.1301105	 6.07334	-1.000000	         	         	         	  0.876523	 0.174751	0	
1091	PSZ2 G241.76-30.88	241.7618073	-30.8839648	083.2316748	-37.0396325	11.12833	 0.270800	 7.004796	 0.335442	 0.345451	  2.752198	 0.502711	1	RXCJ0532.9-3701
1092	PSZ2 G241.79-24.01	241.7938876	-24.0152960	091.4695514	-35.3091113	14.47328	 0.139200	 5.588379	 0.198432	 0.221080	  3.134563	 0.466028	1	RXCJ0605.8-3518
1093	PSZ2 G241.79+50.30	241.7980619	 50.3026101	158.7337764	+04.3823692	 4.72944	 0.152400	 3.000643	 0.428506	 0.438493	  1.587104	 0.843867	0	ACO 1047
1094	PSZ2 G241.91+07.79	241.9188567	  7.7986521	124.2630705	-21.4343420	 4.59465	-1.000000	         	         	         	  2.637575	 1.579507	0	
1095	PSZ2 G241.98+19.56	241.9806049	 19.5670450	134.4557678	-14.7419999	 4.51441	-1.000000	         	         	         	  1.092815	 0.445129	0	
1096	PSZ2 G241.98+14.87	241.9893676	 14.8705488	130.5004930	-17.5030242	13.86426	 0.168700	 6.592571	 0.309493	 0.310595	 10.507075	 1.716218	1	RXC J0841.9-1729
1097	PSZ2 G242.09+10.41	242.0901812	 10.4174088	126.6939549	-20.1223235	 5.60288	 0.087600	 2.572248	 0.291370	 0.313504	  1.926651	 0.729474	0	RXC J0826.7-2007
1098	PSZ2 G242.41-37.40	242.4119513	-37.4054949	075.2035256	-38.6749473	 6.58638	 0.053600	 1.754438	 0.168344	 0.172773	  7.986777	 2.370094	1	RXCJ0500.7-3840
1099	PSZ2 G242.74-11.66	242.7431199	-11.6660202	105.6921577	-31.7029183	 4.66123	-1.000000	         	         	         	  0.792853	 0.201210	0	
1100	PSZ2 G243.00-65.94	243.0001463	-65.9428845	038.9777896	-36.7376131	 9.18192	-1.000000	         	         	         	 16.101198	 2.886556	0	
1101	PSZ2 G243.02+42.87	243.0252793	 42.8787170	153.5054259	-00.9589484	 6.26893	 0.044500	 1.706586	 0.186226	 0.184844	  7.086024	 2.934031	1	RXCJ1013.6-0054
1102	PSZ2 G243.15-73.84	243.1500626	-73.8482605	029.7629240	-34.2351146	10.32211	 0.410000	 8.086372	 0.483076	 0.502588	  2.530696	 0.425088	1	RXC J0159.0-3412
1103	PSZ2 G243.34-50.92	243.3402583	-50.9288431	057.7594467	-39.6381893	 6.04178	 0.237000	 4.112363	 0.387436	 0.432299	  1.779680	 0.729068	1	
1104	PSZ2 G243.64+67.74	243.6435429	 67.7486918	173.2121480	+14.4721784	12.04624	 0.083400	 3.918597	 0.202585	 0.204300	  9.699054	 1.894910	1	RXC J1132.8+1428
1105	PSZ2 G244.11-53.59	244.1180097	-53.5925013	054.2495345	-39.8298994	 6.73029	 0.103000	 2.768320	 0.256402	 0.320745	  5.313389	 1.824865	1	RXCJ0337.0-3949
1106	PSZ2 G244.12+26.12	244.1229547	 26.1221516	141.0350348	-12.3026685	 4.61356	-1.000000	         	         	         	  0.904446	 0.261316	0	
1107	PSZ2 G244.37-32.15	244.3782908	-32.1581466	082.2011869	-39.4774936	11.95765	 0.283900	 7.406209	 0.369144	 0.389281	  2.875120	 0.554778	1	RXCJ0528.9-3927
1108	PSZ2 G244.68+08.63	244.6806066	  8.6376120	126.6637941	-23.2356419	 4.92711	 0.251000	 4.442538	 0.540938	 0.538324	  2.520144	 1.192308	0	
1109	PSZ2 G244.71+32.50	244.7135749	 32.5080438	146.3822289	-08.6410602	10.13235	 0.153500	 5.229554	 0.320110	 0.329336	  4.311795	 0.774872	1	RXCJ0945.4-0839
1110	PSZ2 G244.74-28.59	244.7474960	-28.5929968	086.7943446	-39.0645151	 5.95391	 0.319000	 4.952251	 0.510172	 0.539587	  1.049703	 0.333883	0	MACSJ0547.0-3904
1111	PSZ2 G244.77+59.80	244.7769751	 59.8054494	167.2226319	+09.0878156	 4.86181	 0.465920	 5.841240	 0.726217	 0.753825	  1.406087	 0.597460	0	RMJ110855.4+090601.6
1112	PSZ2 G245.47-53.62	245.4768780	-53.6231122	054.0608801	-40.6237363	 8.78639	 0.172900	 4.420207	 0.302361	 0.349052	  3.671102	 1.003194	1	RXCJ0336.3-4037
1113	PSZ2 G245.66-07.40	245.6698562	 -7.4099376	111.7014663	-32.4179237	 4.92609	-1.000000	         	         	         	  1.607774	 0.641536	0	
1114	PSZ2 G245.70-33.75	245.7021485	-33.7503170	080.3841126	-40.8341279	 5.11733	 0.075600	 1.942717	 0.243982	 0.256178	  3.021323	 1.537645	0	RXCJ0521.4-4049
1115	PSZ2 G246.36-30.27	246.3631202	-30.2734978	085.0374891	-40.7934305	 4.58786	 0.035800	 1.126739	 0.158577	 0.172293	  3.360636	 1.605230	0	RXCJ0540.1-4050
1116	PSZ2 G246.41+13.14	246.4108237	 13.1488120	131.7067294	-21.9838416	 4.93577	 0.436000	 5.711579	 0.692732	 0.836941	  3.121158	 1.803637	0	
1118	PSZ2 G246.49-35.31	246.4984945	-35.3119234	078.4405143	-41.6912566	 4.63435	 0.081000	 1.453552	 0.171639	 0.189772	  0.603845	 0.130082	0	APMCC 583
1119	PSZ2 G246.50-26.09	246.5074653	-26.0933713	090.4256338	-39.9850631	10.94088	 0.046800	 2.383844	 0.158062	 0.162546	 12.943538	 2.250270	1	RXCJ0601.7-3959
1120	PSZ2 G246.86-12.29	246.8666268	-12.2905823	107.0408592	-35.6274110	 7.86160	-1.000000	         	         	         	 13.145711	 2.729696	0	
1121	PSZ2 G246.91+24.65	246.9195074	 24.6520012	141.5201250	-15.1874090	 4.80306	-1.000000	         	         	         	  0.861144	 0.228522	0	
1122	PSZ2 G247.14+25.88	247.1464609	 25.8825212	142.6282798	-14.5477547	 5.36977	-1.000000	         	         	         	  2.532496	 1.101698	0	
1123	PSZ2 G247.19-23.31	247.1901195	-23.3131730	094.1341152	-39.8328471	 8.33042	 0.152000	 4.078645	 0.301964	 0.317703	  2.739593	 0.770877	1	RXCJ0616.5-3948
1124	PSZ2 G247.56-56.06	247.5622885	-56.0672568	050.5840356	-41.3496999	 5.94363	 0.064300	 1.801650	 0.193486	 0.200301	  3.236835	 1.246210	0	RXCJ0322.3-4121
1125	PSZ2 G247.69-25.06	247.6975206	-25.0614760	092.0963498	-40.7577031	 4.98759	 0.343700	 4.321514	 0.538809	 0.570123	  0.660628	 0.143391	0	
1126	PSZ2 G247.97+33.52	247.9781711	 33.5292748	148.9871899	-10.0295887	 4.72809	 0.163400	 3.219992	 0.450086	 0.485608	  3.248905	 1.468394	0	RXCJ0956.4-1004
1127	PSZ2 G247.99-26.37	247.9985407	-26.3777628	090.4973941	-41.3513423	 4.50738	 0.230000	 3.434011	 0.451305	 0.483810	  1.057177	 0.441644	0	SPT-CLJ0601-4122
1128	PSZ2 G248.95-20.71	248.9560292	-20.7179418	098.0224107	-40.6086621	 5.53129	-1.000000	         	         	         	  0.904149	 0.279062	0	
1129	PSZ2 G249.06+31.00	249.0605902	 31.0098383	147.7215360	-12.4052782	 5.35620	-1.000000	         	         	         	  1.385737	 0.483187	0	
1130	PSZ2 G249.14+28.98	249.1440943	 28.9897248	146.2414376	-13.8224220	 5.95531	-1.000000	         	         	         	  2.208000	 0.663128	0	
1131	PSZ2 G249.38+33.26	249.3838619	 33.2680573	149.6017812	-11.0690075	 9.42253	 0.166900	 5.406621	 0.325463	 0.366889	  3.896348	 0.941796	1	RXCJ0958.3-1103
1132	PSZ2 G249.52+18.21	249.5280270	 18.2188578	137.9844925	-21.1876528	 4.88633	-1.000000	         	         	         	  2.615860	 1.265617	0	ACO  3415
1133	PSZ2 G249.80-68.11	249.8072522	-68.1107228	035.2524049	-38.4780929	 4.66045	 0.228000	 3.754492	 0.521484	 0.565190	  1.154038	 0.500311	0	RXCJ0220.9-3829
1134	PSZ2 G249.80+04.56	249.8094901	  4.5659092	126.1723534	-29.7419324	 5.43062	 0.420000	 6.516751	 0.524411	 0.566848	  1.548722	 0.573205	0	
1135	PSZ2 G249.87-21.65	249.8732519	-21.6524570	097.1954428	-41.7118981	 6.36683	 0.175900	 3.842515	 0.364576	 0.424435	  2.556657	 0.832069	1	RXCJ0628.8-4143
1136	PSZ2 G249.91-39.86	249.9195192	-39.8643188	072.4470923	-44.6898244	 7.88920	 0.150100	 3.607781	 0.243815	 0.276346	  3.699678	 0.966364	1	RXCJ0449.9-4440
1137	PSZ2 G250.04+24.14	250.0455658	 24.1412282	143.0649336	-17.6714307	 6.80014	 0.400000	 6.647714	 0.515591	 0.557367	  1.736787	 0.487378	1	
1138	PSZ2 G250.17+73.53	250.1798466	 73.5335539	179.2461197	+16.5344300	 5.15519	 0.275148	 3.351863	 0.813961	 0.760710	 58.315567	 7.468673	0	
1139	PSZ2 G250.29-17.29	250.2913806	-17.2918217	102.8332478	-40.6309322	 5.71184	 0.270000	 4.520432	 0.481950	 0.500714	  1.253371	 0.369112	0	SPT-CLJ0651-4037
1140	PSZ2 G250.43-41.42	250.4351323	-41.4214041	070.2458107	-45.0703155	 4.99339	 0.150000	 2.639722	 0.334907	 0.381286	  2.254513	 1.074207	0	ABELL 3284
1141	PSZ2 G250.43-09.02	250.4395253	 -9.0296612	112.6018754	-37.3536800	 6.44407	-1.000000	         	         	         	  2.595920	 1.164328	0	
1142	PSZ2 G250.47-33.97	250.4727294	-33.9784500	080.7592651	-44.7920821	 4.60823	-1.000000	         	         	         	  2.470996	 1.302625	0	
1143	PSZ2 G250.59-25.03	250.5989849	-25.0339914	093.0395528	-43.2913488	 4.97251	 0.550000	 5.092966	 0.620617	 0.675420	  1.082790	 0.334477	0	SPT-CLJ0612-4317
1144	PSZ2 G250.68+40.76	250.6885697	 40.7625665	155.7863834	-06.6054532	 4.72318	 0.254400	 4.088041	 0.530973	 0.565298	  1.621474	 0.680194	0	ABELL 1001
1145	PSZ2 G250.73+22.85	250.7355491	 22.8571435	142.5033215	-18.9999842	 4.83717	-1.000000	         	         	         	  1.584145	 0.752527	0	
