#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T06:06:54 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T06:06:54	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/ApJS/219/4/galaxies&-out=Name,PA,e_PA,Ell,e_Ell,Flag,_RA,_DE&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22190004
#Name: J/ApJS/219/4
#Title: S4G pipeline 4: multi-component decompositions (Salo+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	creator=Salo H.	    First author or institution
#INFO	cites=bibcode:2015ApJS..219....4S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/219/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22190004	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_ApJS_219_4_galaxies:
#Name: J/ApJS/219/4/galaxies
#Title: Parameters of the galaxies;  center, outer orientation, sky background; and 1-component Sersic fits
#Column	Name	(a10)	Galaxy name (IDE)	[ucd=meta.id;meta.main]
#Column	PA	(F5.1)	[0.2/180]? Outer isophote position angle	[ucd=pos.posAng]
#Column	e_PA	(F4.1)	[0/63]? Standard deviation in PA	[ucd=stat.error]
#Column	Ell	(F6.3)	[0.008/1]? Outer isophote ellipticity	[ucd=src.ellipticity]
#Column	e_Ell	(F6.3)	[0/0.3]? Standard deviation in Ell	[ucd=stat.error]
#Column	Flag	(A2)	[ok uz] Uncertainty flag (1)	[ucd=meta.code.error]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
Name	PA	e_PA	Ell	e_Ell	Flag	_RA	_DE
PGC069415 	 73.0	 8.7	 0.421	 0.081	u 	339.78667	-04.76000
PGC069448 	 90.9	 1.1	 0.346	 0.016	ok	340.06299	-02.42404
PGC069691 	109.7	 0.7	 0.798	 0.009	z 	341.60000	-14.18000
PGC070657 	176.9	 0.3	 0.841	 0.010	z 	347.89917	-15.47583
PGC071479 	139.6	 2.9	 0.500	 0.026	ok	351.83847	-23.50074
PGC072006 	 53.5	 1.8	 0.647	 0.019	ok	354.70292	-05.74750
PGC072252 	 55.2	 2.3	 0.389	 0.007	ok	356.04379	-06.16959
PGC090540 	 26.6	 0.3	 0.780	 0.001	z 	020.34921	-01.86281
PGC090553 	 79.5	 0.4	 0.818	 0.005	z 	023.88208	+02.03139
PGC090694 	136.8	 0.2	 0.794	 0.011	z 	056.82596	-14.69694
PGC091215 	  4.5	 0.3	 0.687	 0.010	z 	189.22883	+01.61400
PGC091228 	 69.8	 0.6	 0.863	 0.004	z 	191.75258	+32.65142
PGC091408 	153.4	 0.4	 0.872	 0.011	z 	225.73042	-13.32833
PGC091413 	 58.4	 1.3	 0.812	 0.013	z 	226.63917	-12.71722
PGC1059326	 12.4	 2.4	 0.507	 0.040	ok	213.81993	-04.35886
PGC1063216	  9.7	14.0	 0.187	 0.058	ok	213.94600	-04.07550
UGC00017  	171.0	 6.6	 0.398	 0.055	ok	000.92996	+15.21831
UGC00099  	 77.7	55.8	 0.126	 0.112	ok	002.67000	+13.70939
UGC00122  	107.4	 0.3	 0.752	 0.013	u 	003.32375	+17.02939
UGC00132  	 15.3	 1.4	 0.649	 0.016	ok	003.50322	+12.96388
UGC00156  	  0.8	 1.8	 0.548	 0.030	ok	004.20108	+12.35017
UGC00191  	154.5	 4.5	 0.370	 0.033	ok	005.02150	+10.87931
UGC00260  	 21.2	 0.9	 0.793	 0.014	z 	006.76213	+11.58381
UGC00290  	132.2	 3.2	 0.778	 0.097	ok	007.28487	+15.89911
UGC00313  	 14.9	 2.2	 0.372	 0.008	ok	007.85883	+06.20676
UGC00320  	173.5	 0.4	 0.792	 0.008	z 	008.12887	+02.57417
UGC00477  	166.8	 3.3	 0.773	 0.070	z 	011.55482	+19.48990
UGC00634  	 35.9	 2.9	 0.518	 0.035	ok	015.35496	+07.62603
UGC00711  	118.6	 0.2	 0.852	 0.005	z 	017.15529	+01.64053
UGC00866  	 57.2	 1.1	 0.668	 0.006	ok	020.02862	-00.20581
UGC00882  	 89.1	 2.0	 0.452	 0.036	ok	020.23179	+06.57408
UGC00891  	 49.8	 1.5	 0.633	 0.006	ok	020.32954	+12.41172
UGC00903  	 52.6	 0.0	 0.799	 0.005	z 	020.44914	+17.59238
UGC00941  	 79.7	 0.6	 0.380	 0.005	ok	020.88508	+06.96056
UGC00958  	 24.3	 0.3	 0.757	 0.005	z 	021.14261	+16.53696
UGC00964  	 88.7	 0.5	 0.781	 0.002	z 	021.14606	+07.72124
UGC01014  	 14.2	14.0	 0.072	 0.048	ok	021.59846	+06.27722
UGC01020  	 56.7	13.1	 0.427	 0.032	u 	021.68332	+17.26448
UGC01104  	179.9	 1.2	 0.485	 0.010	ok	023.17722	+18.31710
UGC01110  	173.5	 0.2	 0.804	 0.002	ok	023.32361	+13.33244
UGC01112  	109.5	 0.4	 0.648	 0.005	ok	023.32829	+03.07058
UGC01133  	 69.9	 9.2	 0.081	 0.034	u 	023.76200	+04.38125
UGC01176  	 28.8	27.5	 0.235	 0.171	u 	025.04329	+15.90517
UGC01195  	 46.0	 0.5	 0.750	 0.008	u 	025.61246	+13.97697
UGC01197  	 54.0	 0.5	 0.750	 0.003	ok	025.63769	+18.30569
UGC01200  	166.6	 1.4	 0.394	 0.008	ok	025.70162	+13.15556
UGC01240  	 84.2	 0.3	 0.646	 0.009	ok	026.58612	+04.26392
UGC01500  	168.3	 0.3	 0.722	 0.008	z 	030.30085	+19.67530
UGC01547  	 87.2	 2.5	 0.311	 0.023	ok	030.83467	+22.04133
UGC01551  	122.6	 0.0	 0.151	 0.012	ok	030.90623	+24.07552
UGC01670  	123.6	11.0	 0.233	 0.065	u 	032.68329	+06.75878
UGC01753  	 20.4	 0.3	 0.624	 0.003	ok	034.13450	+28.20594
UGC01803  	 57.4	 0.1	 0.833	 0.001	z 	035.12142	+06.81042
UGC01839  	 45.3	 0.1	 0.846	 0.004	z 	035.62492	-00.61786
UGC01862  	 21.8	 2.8	 0.190	 0.036	ok	036.10332	-02.16237
UGC01945  	  3.8	 1.5	 0.555	 0.009	ok	037.05157	-01.34898
UGC01970  	 22.5	 0.2	 0.798	 0.005	z 	037.47508	+25.25641
UGC01981  	 41.6	42.8	 0.126	 0.064	u 	037.57179	+00.93653
UGC01999  	 94.8	 1.0	 0.708	 0.010	ok	037.96750	+19.15310
UGC02081  	 73.8	 0.9	 0.434	 0.010	ok	039.00388	+00.41999
UGC02082  	131.3	 0.1	 0.804	 0.002	z 	039.06730	+25.42382
UGC02275  	 26.2	 2.0	 0.494	 0.010	ok	041.99092	+03.88544
UGC02302  	179.6	39.4	 0.036	 0.000	u 	042.28650	+02.12703
UGC02345  	 52.8	 6.7	 0.314	 0.006	u 	042.97158	-01.17144
UGC02429  	 60.5	 2.7	 0.661	 0.020	ok	044.28858	+01.32639
UGC02443  	161.9	 1.7	 0.449	 0.008	ok	044.58992	-02.04214
UGC03070  	172.6	 0.8	 0.424	 0.013	ok	067.74854	-02.00334
UGC04024  	111.0	 1.0	 0.719	 0.011	ok	117.13862	+62.20740
UGC04121  	168.3	 1.5	 0.775	 0.006	u 	119.72658	+58.04231
UGC04148  	 13.3	 1.3	 0.771	 0.005	u 	120.09929	+42.19372
UGC04151  	147.8	 5.8	 0.065	 0.019	ok	121.07777	+77.81664
UGC04169  	142.7	 2.3	 0.492	 0.017	ok	120.63717	+61.38822
UGC04238  	 78.3	 1.1	 0.645	 0.005	ok	122.90315	+76.42174
UGC04241  	142.8	 0.5	 0.509	 0.051	u 	122.34904	+57.76319
UGC04305  	 30.5	 3.2	 0.239	 0.039	u 	124.77074	+70.72003
UGC04306  	136.9	 2.0	 0.344	 0.013	u 	124.40319	+35.44597
UGC04390  	 82.5	 2.8	 0.217	 0.022	ok	126.96612	+73.51733
UGC04393  	 55.9	 3.3	 0.325	 0.031	ok	126.51815	+45.96746
UGC04413  	106.9	 0.7	 0.828	 0.003	z 	127.44300	+73.85736
UGC04426  	  9.5	 2.4	 0.344	 0.020	u 	127.11850	+41.85669
UGC04483  	170.4	 6.2	 0.457	 0.027	u 	129.26371	+69.77478
UGC04499  	139.9	14.3	 0.253	 0.010	ok	129.42287	+51.65238
UGC04514  	 65.8	 1.7	 0.590	 0.024	ok	129.90708	+53.45650
UGC04543  	  4.0	 0.1	 0.173	 0.017	ok	130.84102	+45.73599
UGC04549  	  9.5	 2.7	 0.169	 0.014	ok	131.08943	+58.84187
UGC04550  	  4.9	 0.2	 0.713	 0.004	z 	130.81667	+13.08585
UGC04551  	112.0	 0.6	 0.621	 0.014	u 	131.02458	+49.79397
UGC04559  	 50.7	 0.0	 0.716	 0.001	ok	131.03171	+30.11911
UGC04621  	133.2	 4.8	 0.401	 0.022	ok	132.54916	+35.07643
UGC04623  	 58.4	 0.2	 0.722	 0.006	ok	133.29637	+76.48607
UGC04628  	 73.3	 0.7	 0.717	 0.013	ok	132.91946	+51.11869
UGC04659  	112.6	 0.6	 0.669	 0.008	ok	133.66787	+47.10397
UGC04701  	108.9	 1.7	 0.600	 0.013	ok	135.50420	+78.27751
UGC04704  	115.5	 0.3	 0.832	 0.006	z 	134.75117	+39.20992
UGC04714  	100.3	 3.2	 0.184	 0.016	ok	135.81365	+78.56290
UGC04722  	 32.8	 0.4	 0.766	 0.006	u 	135.09800	+25.61128
UGC04725  	 66.4	 0.2	 0.822	 0.007	z 	135.23071	+31.99308
UGC04753  	 33.0	 0.3	 0.812	 0.010	z 	136.14142	+45.29232
UGC04777  	140.0	 0.2	 0.751	 0.013	u 	136.66900	+34.61886
UGC04787  	  7.1	 1.2	 0.664	 0.011	u 	136.89550	+33.27689
UGC04797  	 47.3	26.8	 0.224	 0.005	u 	137.04462	+05.92767
UGC04800  	115.6	 0.4	 0.660	 0.009	ok	137.33167	+54.91169
UGC04824  	 98.8	 0.3	 0.714	 0.009	ok	137.88989	+51.25429
UGC04834  	129.8	 2.6	 0.488	 0.006	u 	137.96225	+34.96347
UGC04837  	152.0	 2.1	 0.315	 0.023	u 	138.03999	+35.53157
UGC04841  	142.7	 5.4	 0.316	 0.031	ok	138.69965	+74.23248
UGC04845  	101.9	 1.2	 0.669	 0.004	u 	138.10763	+09.95550
UGC04867  	 92.3	 5.0	 0.392	 0.021	ok	138.67975	+40.87953
UGC04871  	 13.9	 1.3	 0.550	 0.018	u 	138.73458	+39.26247
UGC04878  	 28.0	 0.9	 0.758	 0.006	u 	138.86180	+31.40152
UGC04922  	 59.2	 0.9	 0.546	 0.013	ok	139.65295	+47.87206
UGC04953  	118.0	 1.0	 0.729	 0.012	ok	140.10720	+36.24595
UGC04970  	103.8	 0.0	 0.806	 0.001	z 	140.43991	+39.52483
UGC04982  	  4.1	 0.5	 0.586	 0.013	ok	140.76283	+44.55488
UGC04988  	 74.5	 5.4	 0.243	 0.030	ok	140.81381	+34.73444
UGC05004  	120.7	 3.9	 0.392	 0.020	ok	141.14208	+34.65933
UGC05015  	 39.3	 7.7	 0.068	 0.030	ok	141.45008	+34.27711
UGC05020  	 77.1	 0.1	 0.751	 0.004	ok	141.50642	+34.65356
UGC05047  	164.4	 0.4	 0.770	 0.004	z 	142.20687	+51.56050
UGC05050  	 52.9	 0.3	 0.713	 0.005	z 	142.79575	+76.46503
UGC05076  	 97.8	 4.3	 0.242	 0.000	ok	143.15287	+51.87222
UGC05107  	 43.8	 0.7	 0.760	 0.006	ok	143.78075	+05.11983
UGC05114  	136.9	 0.5	 0.467	 0.000	u 	145.01833	+82.10444
UGC05139  	128.6	12.2	 0.414	 0.098	u 	145.13471	+71.18222
UGC05172  	  9.5	 0.4	 0.645	 0.009	u 	145.46758	+48.67067
UGC05179  	129.6	 1.2	 0.438	 0.021	ok	145.75659	+58.97356
UGC05203  	 80.2	 0.3	 0.871	 0.001	z 	146.73268	+79.81063
UGC05228  	123.8	 0.8	 0.696	 0.016	ok	146.51521	+01.66832
UGC05238  	 53.3	 0.8	 0.657	 0.016	ok	146.72492	+00.50466
UGC05245  	157.2	 0.2	 0.845	 0.003	z 	146.89387	-02.03311
UGC05249  	 16.4	 0.3	 0.759	 0.006	ok	146.93909	+02.62748
UGC05272  	119.5	 0.2	 0.764	 0.004	u 	147.59337	+31.48792
UGC05336  	111.5	36.1	 0.257	 0.087	u 	149.38375	+69.04611
UGC05340  	 23.6	 6.3	 0.422	 0.029	u 	149.19175	+28.82606
UGC05347  	 17.4	 0.0	 0.846	 0.003	z 	149.31883	+04.52697
UGC05349  	 39.8	 1.0	 0.738	 0.005	ok	149.52650	+37.29269
UGC05354  	 76.3	 0.9	 0.431	 0.016	ok	149.72257	+47.73687
UGC05358  	 73.2	 1.4	 0.529	 0.014	ok	149.69637	+11.38839
UGC05364  	101.7	10.5	 0.826	 0.100	u 	149.86025	+30.74639
UGC05373  	 96.5	 6.0	 0.372	 0.075	u 	150.00021	+05.33233
UGC05376  	150.2	 0.4	 0.711	 0.004	z 	150.11279	+03.37431
UGC05391  	167.9	 1.9	 0.693	 0.017	u 	150.42129	+37.24775
UGC05393  	117.9	 2.4	 0.491	 0.011	ok	150.42500	+33.13708
UGC05401  	 77.9	 1.7	 0.446	 0.003	u 	150.63087	+19.03281
UGC05403  	 77.9	 0.9	 0.477	 0.009	ok	150.64816	+19.17707
UGC05421  	170.1	 1.3	 0.800	 0.010	z 	151.17458	+55.31114
UGC05423  	137.8	 1.9	 0.394	 0.021	u 	151.37683	+70.36497
UGC05427  	110.0	 1.2	 0.413	 0.008	ok	151.16987	+29.36442
UGC05446  	 51.2	 0.5	 0.759	 0.004	ok	151.62863	+32.94638
UGC05451  	101.2	 1.4	 0.612	 0.010	ok	151.82954	+47.00578
UGC05456  	149.7	 1.7	 0.411	 0.015	ok	151.83409	+10.36116
UGC05459  	131.0	 0.1	 0.864	 0.006	z 	152.04196	+53.08348
UGC05464  	118.8	 1.8	 0.345	 0.010	ok	152.03233	+29.54197
UGC05478  	 37.9	 7.2	 0.131	 0.001	u 	152.38208	+30.15042
UGC05522  	139.4	 2.4	 0.490	 0.030	ok	153.49498	+07.02413
UGC05524  	 44.2	 0.3	 0.822	 0.003	ok	153.59036	+22.12468
UGC05540  	108.4	 0.9	 0.717	 0.015	z 	154.09255	+37.77927
UGC05571  	168.1	 0.8	 0.627	 0.013	u 	154.92546	+52.06450
UGC05574  	 91.5	 0.9	 0.714	 0.009	ok	154.92926	+22.45254
UGC05575  	 57.4	 2.7	 0.488	 0.019	ok	154.94542	+22.59472
UGC05612  	166.8	 5.4	 0.270	 0.043	ok	156.02792	+70.88222
UGC05633  	174.2	 7.3	 0.369	 0.036	ok	156.16721	+14.75675
UGC05642  	 95.8	 0.2	 0.777	 0.003	z 	156.42418	+11.73932
UGC05646  	165.7	 0.4	 0.707	 0.007	ok	156.47105	+14.36352
UGC05672  	160.5	 1.0	 0.734	 0.007	ok	157.08794	+22.56970
UGC05676  	 16.3	 1.2	 0.453	 0.023	u 	157.27219	+54.71811
UGC05677  	  2.9	 0.8	 0.790	 0.006	z 	157.15900	+03.55878
UGC05688  	150.3	11.7	 0.356	 0.064	ok	157.60337	+70.05050
UGC05689  	152.7	 0.1	 0.793	 0.003	z 	157.69102	+73.88539
UGC05695  	 92.1	 0.3	 0.605	 0.003	ok	157.44496	+13.01810
UGC05707  	168.4	 9.0	 0.184	 0.027	ok	157.80908	+43.13734
UGC05708  	167.1	 0.4	 0.833	 0.009	z 	157.80562	+04.47211
UGC05720  	124.0	 2.9	 0.264	 0.016	ok	158.13315	+54.40098
UGC05739  	152.7	 2.5	 0.558	 0.010	u 	158.58246	+13.75460
UGC05740  	132.0	 6.3	 0.392	 0.010	u 	158.69029	+50.76889
UGC05764  	 46.8	 2.2	 0.533	 0.017	u 	159.18142	+31.54639
UGC05765  	129.7	 2.2	 0.695	 0.030	ok	159.37064	+68.81950
UGC05791  	 45.1	 0.7	 0.633	 0.006	ok	159.86187	+47.94712
UGC05798  	 38.7	 2.2	 0.608	 0.018	u 	159.94551	+47.93197
UGC05814  	132.3	 0.8	 0.406	 0.006	u 	160.65932	+77.49490
UGC05829  	 62.2	 2.0	 0.450	 0.021	u 	160.67592	+34.44897
UGC05832  	103.2	20.4	 0.122	 0.035	ok	160.70167	+13.45944
UGC05833  	146.9	 0.3	 0.608	 0.008	ok	160.77502	+20.42222
UGC05841  	131.7	 1.6	 0.434	 0.013	ok	161.23286	+76.68796
UGC05844  	118.2	 0.5	 0.786	 0.011	z 	160.98333	+28.14717
UGC05846  	 96.8	 5.3	 0.200	 0.029	u 	161.12558	+60.36817
UGC05897  	 72.7	 0.4	 0.676	 0.005	ok	161.92265	+11.07712
UGC05898  	157.7	 0.6	 0.700	 0.012	u 	161.95979	+33.72856
UGC05918  	 81.3	 1.6	 0.622	 0.026	u 	162.40333	+65.53117
UGC05921  	163.4	 0.6	 0.755	 0.010	ok	162.30116	+27.92769
UGC05922  	  7.5	 1.1	 0.336	 0.015	ok	162.25622	-00.64041
UGC05934  	 24.4	 4.6	 0.335	 0.015	ok	162.49617	+31.90964
UGC05947  	 28.5	 3.0	 0.560	 0.005	u 	162.62671	+19.64436
UGC05958  	177.6	 1.6	 0.705	 0.006	z 	162.81584	+27.84858
UGC05976  	 20.3	 3.7	 0.194	 0.021	ok	163.01154	+55.60119
UGC05979  	 90.4	 5.5	 0.313	 0.014	ok	163.17150	+67.98856
UGC05989  	119.3	 1.7	 0.575	 0.016	ok	163.13306	+19.79217
UGC05990  	 18.0	 1.0	 0.674	 0.007	z 	163.15984	+34.48279
UGC06014  	 70.9	 2.1	 0.474	 0.024	ok	163.42783	+09.72761
UGC06023  	 50.0	 1.7	 0.495	 0.008	ok	163.58691	+27.23966
UGC06080  	125.6	 0.2	 0.828	 0.006	z 	165.16522	+61.32194
UGC06083  	142.2	 0.3	 0.800	 0.003	z 	165.09912	+16.69206
UGC06104  	 51.5	 0.8	 0.702	 0.005	ok	165.46231	+16.60697
UGC06112  	120.6	 1.4	 0.737	 0.005	ok	165.64704	+16.73461
UGC06145  	107.6	 2.4	 0.571	 0.022	u 	166.39362	-01.86217
UGC06151  	101.1	 8.9	 0.142	 0.041	u 	166.48456	+19.82626
UGC06157  	 12.9	 8.0	 0.144	 0.042	ok	166.60529	+17.50767
UGC06162  	 85.0	 1.9	 0.415	 0.009	ok	166.72790	+51.20338
UGC06169  	  1.8	 0.2	 0.722	 0.001	ok	166.76404	+12.06041
UGC06171  	 69.2	 1.1	 0.682	 0.018	ok	166.79200	+18.56950
UGC06181  	114.4	10.5	 0.186	 0.021	u 	166.94387	+19.54919
UGC06194  	 78.4	 3.5	 0.160	 0.002	ok	167.25260	+22.92960
UGC06249  	 65.4	 7.3	 0.122	 0.035	ok	168.33708	+59.90842
UGC06271  	 45.9	 2.8	 0.520	 0.015	ok	168.65487	+30.31417
UGC06296  	166.8	 0.2	 0.653	 0.002	u 	169.21286	+17.79826
UGC06307  	160.1	 0.8	 0.640	 0.020	ok	169.41954	+38.04925
UGC06309  	125.6	13.9	 0.147	 0.040	ok	169.44342	+51.47673
UGC06320  	 81.2	31.9	 0.076	 0.042	ok	169.57182	+18.84694
UGC06335  	 68.7	15.2	 0.139	 0.044	ok	169.94077	+59.28036
UGC06341  	150.4	 0.8	 0.719	 0.005	ok	170.00296	+18.26033
UGC06345  	 57.0	 4.0	 0.412	 0.016	ok	170.06496	+02.52583
UGC06355  	100.5	 1.4	 0.810	 0.006	z 	170.16592	+31.22218
UGC06378  	141.9	 0.8	 0.854	 0.004	z 	170.53462	+69.63177
UGC06390  	129.0	 0.1	 0.758	 0.008	ok	170.67506	+64.06630
UGC06399  	141.5	 1.4	 0.725	 0.007	ok	170.84650	+50.89289
UGC06433  	 60.6	 1.6	 0.539	 0.010	u 	171.38261	+38.06051
UGC06446  	 33.8	 3.1	 0.302	 0.019	ok	171.66896	+53.74653
UGC06509  	 78.5	 0.3	 0.874	 0.006	z 	172.84442	+23.11514
UGC06512  	147.0	 2.2	 0.447	 0.012	ok	172.93642	+34.33336
UGC06517  	 34.1	 1.6	 0.399	 0.007	ok	173.01004	+36.69812
UGC06526  	 83.8	 1.0	 0.866	 0.019	z 	173.16394	+35.32846
UGC06534  	 58.1	 0.1	 0.707	 0.008	ok	173.33670	+63.28018
UGC06545  	132.8	 0.8	 0.666	 0.010	ok	173.43387	+32.63353
UGC06570  	123.4	 0.3	 0.511	 0.004	ok	173.95835	+35.33512
UGC06575  	174.2	 0.8	 0.672	 0.009	z 	174.11044	+58.18936
UGC06594  	131.5	 0.2	 0.782	 0.005	z 	174.40355	+16.55688
UGC06603  	 78.5	 0.2	 0.796	 0.004	z 	174.50892	+35.20394
UGC06610  	 13.2	 0.8	 0.730	 0.007	ok	174.68379	+33.80481
UGC06628  	148.7	28.8	 0.092	 0.102	u 	175.02392	+45.94228
UGC06667  	 87.1	 0.2	 0.853	 0.001	z 	175.60962	+51.59801
UGC06670  	155.3	 0.6	 0.686	 0.002	ok	175.62259	+18.33280
UGC06682  	  6.1	39.9	 0.116	 0.056	u 	175.78804	+59.10594
UGC06713  	 97.8	 7.5	 0.212	 0.016	ok	176.10425	+48.83525
UGC06747  	 66.4	 0.2	 0.875	 0.002	z 	176.60058	+13.82731
UGC06773  	160.4	 4.9	 0.519	 0.028	ok	177.00267	+49.80831
UGC06774  	156.0	 1.1	 0.743	 0.002	ok	177.04717	+54.99171
UGC06780  	 15.8	 0.7	 0.692	 0.008	u 	177.20972	-02.03254
UGC06782  	 95.7	 3.9	 0.395	 0.013	u 	177.23850	+23.83789
UGC06791  	179.5	 0.2	 0.781	 0.004	z 	177.34854	+26.74153
UGC06792  	170.6	 0.8	 0.756	 0.007	ok	177.34764	+39.77210
UGC06816  	 52.4	24.0	 0.229	 0.127	u 	177.69817	+56.45558
UGC06817  	 47.1	12.0	 0.454	 0.025	u 	177.72077	+38.88081
UGC06818  	 76.5	 1.2	 0.627	 0.010	ok	177.69637	+45.80731
UGC06840  	 93.5	 5.1	 0.495	 0.035	u 	178.02949	+52.10794
UGC06849  	 86.9	35.3	 0.155	 0.074	ok	178.16342	+50.03772
UGC06862  	104.6	 0.1	 0.820	 0.004	z 	178.31437	+11.63381
UGC06879  	167.9	 0.3	 0.687	 0.006	ok	178.60452	-02.31972
UGC06894  	 88.1	 1.4	 0.789	 0.006	z 	178.85149	+54.65737
UGC06900  	104.1	 1.4	 0.319	 0.012	ok	178.91308	+31.51889
UGC06903  	134.9	 3.4	 0.158	 0.025	ok	178.90361	+01.23734
UGC06912  	135.3	 1.2	 0.570	 0.041	u 	179.06046	+58.19828
UGC06917  	124.8	 1.6	 0.419	 0.014	ok	179.11989	+50.42839
UGC06922  	 65.3	 5.9	 0.239	 0.068	ok	179.21787	+50.81686
UGC06930  	 21.4	 9.2	 0.159	 0.023	ok	179.32248	+49.28325
UGC06931  	 64.5	 4.0	 0.310	 0.035	ok	179.35504	+57.92936
UGC06955  	 64.9	17.4	 0.601	 0.064	ok	179.62737	+38.07678
UGC06956  	 35.0	10.1	 0.536	 0.031	u 	179.60817	+50.91761
UGC06969  	146.0	 1.5	 0.612	 0.042	ok	179.69854	+53.42450
UGC06978  	126.2	 1.8	 0.554	 0.019	u 	179.79358	-02.59150
UGC06983  	 87.0	 2.2	 0.337	 0.021	ok	179.78639	+52.70779
UGC07009  	175.3	 0.6	 0.677	 0.004	ok	180.43460	+62.32806
UGC07019  	 81.5	 4.2	 0.487	 0.032	ok	180.62242	+62.41719
UGC07035  	150.4	 0.9	 0.682	 0.005	ok	180.91727	+02.64128
UGC07053  	 25.8	16.3	 0.138	 0.083	u 	181.08475	-01.53075
UGC07086  	 71.0	 0.0	 0.827	 0.003	z 	181.48382	+77.50507
UGC07089  	 36.2	 0.6	 0.768	 0.009	z 	181.49158	+43.14364
UGC07094  	 36.9	 1.5	 0.680	 0.010	ok	181.54489	+42.95579
UGC07125  	 85.4	 0.2	 0.687	 0.020	ok	182.17297	+36.80230
UGC07129  	 71.2	 1.7	 0.299	 0.016	ok	182.22954	+41.74094
UGC07133  	176.6	 2.0	 0.420	 0.024	ok	182.33241	+18.99742
UGC07143  	100.1	 2.1	 0.418	 0.022	ok	182.44464	+25.02606
UGC07153  	166.5	 0.3	 0.822	 0.008	z 	182.44562	+62.26849
UGC07170  	 13.7	 0.9	 0.819	 0.005	z 	182.65397	+18.82781
UGC07175  	 80.2	 2.8	 0.571	 0.018	ok	182.73111	+39.75677
UGC07184  	142.7	 0.9	 0.497	 0.015	ok	182.83317	+01.49194
UGC07186  	 84.2	 0.2	 0.828	 0.003	ok	182.84292	+18.01681
UGC07189  	160.8	 0.0	 0.514	 0.000	ok	182.82777	+74.80824
UGC07218  	164.6	 5.5	 0.388	 0.043	ok	183.23458	+52.26417
UGC07239  	112.4	 8.0	 0.195	 0.038	ok	183.53767	+07.77717
UGC07242  	127.5	 2.5	 0.392	 0.025	u 	183.53704	+66.09425
UGC07249  	 65.3	 0.5	 0.737	 0.008	ok	183.65717	+12.81308
UGC07257  	166.3	 3.4	 0.347	 0.014	ok	183.76231	+35.95845
UGC07267  	 49.8	 1.6	 0.559	 0.007	ok	183.84583	+51.34917
UGC07271  	154.3	 2.8	 0.613	 0.020	ok	183.88946	+43.43475
UGC07300  	132.0	 7.4	 0.225	 0.023	u 	184.18012	+28.73217
UGC07301  	 80.9	 0.7	 0.856	 0.018	ok	184.17534	+46.07877
UGC07321  	 81.9	 0.0	 0.905	 0.001	z 	184.39175	+22.53982
UGC07332  	115.1	54.1	 0.075	 0.036	u 	184.48400	+00.43619
UGC07387  	 16.7	 0.1	 0.872	 0.001	z 	185.07230	+04.20143
UGC07394  	145.8	 0.3	 0.816	 0.005	z 	185.11511	+01.47004
UGC07396  	105.5	 1.0	 0.725	 0.006	u 	185.14067	+00.78806
UGC07408  	 69.4	 4.5	 0.225	 0.032	u 	185.31362	+45.81169
UGC07490  	130.0	 5.2	 0.103	 0.024	ok	186.10346	+70.33414
UGC07522  	128.7	 0.0	 0.882	 0.001	z 	186.49568	+03.42731
UGC07534  	 37.2	 5.9	 0.343	 0.027	u 	186.53329	+58.32181
UGC07557  	 12.8	 5.9	 0.763	 0.016	u 	186.79746	+07.26256
UGC07559  	140.0	 2.4	 0.404	 0.069	u 	186.77000	+37.14417
UGC07577  	125.6	11.8	 0.515	 0.042	u 	186.92446	+43.49425
UGC07579  	128.4	 1.3	 0.693	 0.008	z 	186.98076	+05.72125
UGC07590  	172.5	 1.1	 0.516	 0.010	ok	187.07822	+08.72947
UGC07596  	133.8	 2.7	 0.507	 0.025	ok	187.14162	+08.63939
UGC07599  	128.4	 3.4	 0.459	 0.028	ok	187.11762	+37.23358
UGC07605  	 29.2	13.1	 0.349	 0.066	u 	187.16143	+35.71747
