#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:02 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:02	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/MNRAS/443/1231/FPsample&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74431231
#Name: J/MNRAS/443/1231
#Title: 6dF Galaxy Survey: Fundamental Plane data (Campbell+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	creator=Campbell L.A.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.443.1231C	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/443/1231	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74431231	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_443_1231_FPsample:
#Name: J/MNRAS/443/1231/FPsample
#Title: 6dFGSv 2MASS photometric parameters (table4) and Fundamental Plane parameters (table8)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	2MASX	(A17)	2MASX designation (JHHMMSSss+DDMMSSs)	[ucd=meta.id]
#Column	Jtot	(F6.3)	J-band total extended magnitude (j_m_ext) (2)	[ucd=phot.mag;em.IR.J]
#Column	Jfwhm	(F5.2)	J-band PSF FWHM	[ucd=phys.angSize]
#Column	Jdr	(F5.2)	[0/1.3] J-band {Delta}r correction applied	[ucd=instr.param]
#Column	Jlogr	(F6.3)	[-0.01/1.63] log(R_e,J_), J-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.J]
#Column	n	(F5.2)	[0.7/6] Sersic index from GALFIT	[ucd=stat.fit.param]
#Column	Htot	(F6.3)	H-band total extended magnitude (h_m_ext) (2)	[ucd=phot.mag;em.IR.H]
#Column	Hfwhm	(F5.2)	H-band PSF FWHM	[ucd=phys.angSize]
#Column	Hdr	(F5.2)	[0/1.3] H-band {Delta}r correction applied	[ucd=instr.param]
#Column	Hlogr	(F6.3)	[-0.01/1.62] log(R_e,H_), H-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.H]
#Column	Ktot	(F6.3)	K-band total extended magnitude (k_m_ext) (2)	[ucd=phot.mag;em.IR.K]
#Column	Kfwhm	(F5.2)	K-band PSF FWHM	[ucd=phys.angSize]
#Column	Kdr	(F5.2)	[0/1.3] K-band {Delta}r correction applied	[ucd=instr.param]
#Column	Klogr	(F6.3)	[-0.12/1.62] log(R_e,K_), K-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.K]
#Column	6dFGS	(A15)	6dFGS designation (gHHMMSSs+DDMMSS)	[ucd=meta.id;meta.main]
#Column	No	(I1)	Number of observations for this galaxy	[ucd=meta.number]
#Column	p	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	[762/16857] CMB frame galaxy redshift	[ucd=phys.veloc;pos.heliocentric]
#Column	JlogRe	(F6.3)	[-0.9/1.4] log(R_e,J_), J-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_JlogRe	(F6.3)	Error on JlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	HlogRe	(F6.3)	[-0.9/1.4] log(R_e,H_), H-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_HlogRe	(F6.3)	Error on HlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	KlogRe	(F6.3)	[-0.9/1.4] log(R_e,K_), K-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_KlogRe	(F6.3)	Error on KlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	JlogIe	(F6.3)	[2.0/4.2] log(I_e,J_), J-band surface brightness at R_e,J_	[ucd=phot.mag.sb]
#Column	e_JlogIe	(F6.3)	Error on JlogIe	[ucd=stat.error]
#Column	HlogIe	(F6.3)	[1.8/4.3] log(I_e,H_), H-band surface brightness at R_e,H_	[ucd=phot.mag.sb]
#Column	e_HlogIe	(F6.3)	Error on HlogIe	[ucd=stat.error]
#Column	KlogIe	(F6.3)	[2.0/4.3] log(I_e,K_), K-band surface brightness at R_e,K_	[ucd=phot.mag.sb]
#Column	e_KlogIe	(F6.3)	Error on KlogIe	[ucd=stat.error]
#Column	logVd	(F6.3)	[2/2.7] log{sigma}_0_, aperture-corrected central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_logVd	(F6.3)	[0.007/0.253] Error on dlogVd	[ucd=stat.error]
#Column	Mt	(F4.1)	[0/6] Average morphological code (5)	[ucd=meta.code;src.morph]
#Column	Group	(I4)	[11/1672]? Group or cluster ID	[ucd=meta.id]
#Column	Nr	(I3)	[0/213]? Richness of group or cluster	[ucd=src.class.richness]
#Column	Ng	(I3)	Number of galaxies in the group	[ucd=meta.number]
#Column	cz.gr	(I5)	[1523/17556]? CMB frame group or cluster mean redshift	[ucd=pos.frame;pos.cmb]
#Column	d5	(F7.4)	[0.2/45.2]? Projected co-moving distance d_5_ to 5th nearest neighbour (in Mpc/h) (3)	[ucd=pos.distance]
#Column	sD5	(F7.4)	? Surface density {Sigma}_5_ measured to 5th nearest neighbour (in (Mpc/h)^-2^) (3)	[ucd=src.density]
#Column	Jcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in J band (4)	[ucd=meta.code]
#Column	Js	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the J-6dFGSv sample	[ucd=meta.code]
#Column	Hcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in H band (4)	[ucd=meta.code]
#Column	Hs	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the H-6dFGSv sample	[ucd=meta.code]
#Column	Kcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in K band (4)	[ucd=meta.code]
#Column	Ks	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the K-6dFGSv sample	[ucd=meta.code]
recno	2MASX	Jtot	Jfwhm	Jdr	Jlogr	n	Htot	Hfwhm	Hdr	Hlogr	Ktot	Kfwhm	Kdr	Klogr	6dFGS	No	p	RAJ2000	DEJ2000	cz	JlogRe	e_JlogRe	HlogRe	e_HlogRe	KlogRe	e_KlogRe	JlogIe	e_JlogIe	HlogIe	e_HlogIe	KlogIe	e_KlogIe	logVd	e_logVd	Mt	Group	Nr	Ng	cz.gr	d5	sD5	Jcode	Js	Hcode	Hs	Kcode	Ks
    9385	J20204325-5303506	13.391	 3.01	 0.74	 0.348	 3.87	12.314	 2.99	 0.39	 0.636	12.370	 2.93	 0.67	 0.332	g2020433-530351	1	p	020.34536	-53.06414	15643	 0.176	 0.060	 0.464	 0.065	 0.160	 0.096	 3.356	 0.089	 3.060	 0.097	 3.559	 0.143	 2.347	 0.043	 1.0	1310	  8	  7	14734	 3.8253	 0.1295	111111	1	111111	1	111111	1
    9386	J20204437-1909293	12.822	 3.13	 0.39	 0.607	 2.54	11.986	 3.05	 0.35	 0.644	11.754	 3.10	 0.41	 0.595	g2020444-190929	1	 	020.34566	-19.15814	15499	 0.456	 0.051	 0.493	 0.059	 0.444	 0.080	 3.083	 0.076	 3.188	 0.088	 3.285	 0.118	 2.220	 0.076	 1.0	    	   	   	     	 2.2330	 0.3669	111111	1	111111	1	111111	1
    9387	J20204673-0935414	12.881	 3.21	 0.33	 0.758	 6.00	12.208	 3.11	 0.35	 0.684	11.998	 3.12	 0.48	 0.576	g2020468-093542	1	 	020.34632	-09.59492	16110	 0.623	 0.052	 0.549	 0.063	 0.441	 0.086	 2.756	 0.077	 3.019	 0.094	 3.224	 0.128	 2.216	 0.098	 3.5	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9388	J20205096-0045258	13.523	 2.94	 0.62	 0.420	 6.00	12.823	 2.90	 0.58	 0.411	12.572	 2.94	 0.76	 0.336	g2020510-004526	1	p	020.34750	-00.75711	15139	 0.259	 0.062	 0.250	 0.075	 0.175	 0.102	 3.178	 0.093	 3.319	 0.111	 3.477	 0.151	 2.159	 0.087	 1.0	    	   	   	     	 1.5444	 0.7759	111111	1	111111	1	111011	0
    9389	J20205307-5241026	11.439	 2.98	 0.18	 0.934	 3.85	10.929	 2.97	 0.22	 0.805	10.478	 2.98	 0.19	 0.872	g2020531-524102	1	p	020.34808	-52.68400	15161	 0.774	 0.032	 0.645	 0.039	 0.712	 0.045	 2.967	 0.048	 3.279	 0.058	 3.236	 0.067	 2.396	 0.028	 2.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9390	J20205372-4946486	12.138	 3.12	 0.47	 0.609	 4.29	11.409	 3.04	 0.42	 0.615	11.275	 3.10	 0.51	 0.524	g2020537-494649	1	p	020.34826	-49.78022	 5526	 0.017	 0.040	 0.023	 0.048	-0.068	 0.067	 3.274	 0.059	 3.409	 0.071	 3.601	 0.099	 2.080	 0.051	 0.0	 256	  2	  4	 5388	 2.9040	 0.3094	111111	1	111111	1	111111	1
    9391	J20210765-4916505	12.367	 2.96	 0.22	 0.857	 2.55	11.542	 2.93	 0.19	 0.831	11.123	 2.98	 0.29	 0.791	g2021077-491651	1	 	020.35213	-49.28080	15057	 0.694	 0.044	 0.668	 0.051	 0.628	 0.063	 2.748	 0.065	 2.980	 0.075	 3.139	 0.093	 2.131	 0.136	 3.0	    	   	   	     	 8.2324	 0.0270	111111	1	111111	1	111111	1
    9392	J20211680-5228325	12.942	 3.08	 0.47	 0.554	 3.21	12.178	 3.06	 0.40	 0.584	11.766	 3.17	 0.39	 0.608	g2021168-522833	1	 	020.35468	-52.47569	15730	 0.409	 0.053	 0.439	 0.063	 0.463	 0.080	 3.131	 0.079	 3.225	 0.093	 3.249	 0.119	 2.377	 0.096	 1.0	    	   	   	     	 3.8612	 0.1405	111111	1	111111	1	111111	1
    9393	J20211949-5345475	10.420	 3.14	 0.11	 1.075	 2.96	 9.735	 3.08	 0.13	 1.055	 9.506	 3.11	 0.17	 1.032	g2021195-534548	1	p	020.35542	-53.76320	 4553	 0.411	 0.032	 0.391	 0.032	 0.368	 0.041	 3.026	 0.048	 3.196	 0.048	 3.293	 0.060	 2.198	 0.022	 2.5	    	   	   	     	 2.7745	 0.2297	111111	1	111111	1	111111	1
    9394	J20214382-0125196	13.277	 2.96	 0.48	 0.491	 2.37	12.519	 2.93	 0.44	 0.516	12.225	 2.98	 0.49	 0.481	g2021438-012520	1	p	020.36217	-01.42208	15199	 0.332	 0.058	 0.357	 0.069	 0.322	 0.092	 3.133	 0.087	 3.230	 0.103	 3.325	 0.137	 2.213	 0.059	 3.0	    	   	   	     	 2.4474	 0.3054	110111	0	110111	0	110111	0
    9395	J20214806-5259304	13.491	 3.08	 0.71	 0.369	 5.29	12.748	 3.06	 0.71	 0.333	12.434	 3.08	 0.72	 0.343	g2021480-525930	1	p	020.36334	-52.99178	14503	 0.191	 0.062	 0.155	 0.074	 0.165	 0.098	 3.273	 0.092	 3.492	 0.109	 3.511	 0.145	 2.198	 0.060	 2.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9396	J20215066-4942084	10.793	 3.17	 0.24	 0.869	 4.99	10.122	 3.09	 0.25	 0.831	 9.845	 3.17	 0.25	 0.835	g2021507-494208	1	p	020.36408	-49.70228	 5585	 0.277	 0.032	 0.239	 0.032	 0.243	 0.041	 3.291	 0.048	 3.491	 0.048	 3.551	 0.060	 2.347	 0.074	 0.0	 256	  2	  4	 5388	 3.7994	 0.1750	111111	1	111111	1	111111	1
    9397	J20215651-2046257	13.347	 3.18	 0.68	 0.385	 4.28	12.602	 3.08	 0.62	 0.411	12.318	 3.04	 0.62	 0.419	g2021565-204626	1	 	020.36570	-20.77392	 7857	-0.048	 0.060	-0.022	 0.071	-0.014	 0.095	 3.262	 0.088	 3.359	 0.105	 3.400	 0.141	 2.090	 0.172	 0.0	    	   	   	     	 3.3964	 0.2123	111111	1	111111	1	111111	1
    9398	J20220305-4759124	11.355	 3.15	 0.27	 0.781	 4.05	10.671	 3.10	 0.27	 0.760	10.392	 3.21	 0.27	 0.768	g2022030-475913	1	p	020.36751	-47.98686	 5488	 0.196	 0.032	 0.175	 0.034	 0.183	 0.043	 3.242	 0.048	 3.414	 0.051	 3.466	 0.064	 2.218	 0.052	 3.0	    	   	   	     	 2.6802	 0.2284	111111	1	111111	1	111111	1
    9399	J20220503-4134490	12.523	 3.03	 0.45	 0.644	 2.70	11.792	 3.11	 0.47	 0.644	11.421	 2.96	 0.48	 0.642	g2022050-413449	1	p	020.36807	-41.58022	14247	 0.458	 0.046	 0.458	 0.055	 0.456	 0.071	 3.115	 0.069	 3.255	 0.082	 3.321	 0.105	 2.272	 0.035	 2.5	    	   	   	     	 7.6395	 0.0262	111111	1	111111	1	111111	1
    9400	J20221768-1944224	13.327	 3.12	 0.37	 0.631	 6.00	12.684	 3.00	 0.42	 0.546	12.454	 3.11	 0.55	 0.488	g2022177-194422	1	 	020.37158	-19.73956	16038	 0.494	 0.059	 0.409	 0.072	 0.351	 0.099	 2.832	 0.088	 3.105	 0.107	 3.218	 0.146	 2.280	 0.127	 0.0	    	   	   	     	 2.0080	 0.6579	111111	1	111111	1	111111	1
    9401	J20221859-5311034	12.480	 3.08	 0.47	 0.551	 5.49	11.885	 3.06	 0.52	 0.470	11.629	 3.08	 0.54	 0.447	g2022186-531104	1	p	020.37184	-53.18436	14473	 0.379	 0.046	 0.298	 0.057	 0.275	 0.076	 3.316	 0.068	 3.565	 0.085	 3.626	 0.113	 2.338	 0.060	 1.0	1310	  8	  7	14734	 3.3074	 0.1653	111111	1	111111	1	111111	1
    9402	J20223243-7604240	12.571	 3.02	 0.34	 0.671	 5.97	11.870	 2.98	 0.33	 0.670	11.665	 3.07	 0.44	 0.588	g2022325-760424	1	p	020.37568	-76.07330	12030	 0.416	 0.047	 0.415	 0.057	 0.333	 0.077	 3.032	 0.070	 3.162	 0.084	 3.330	 0.115	 2.226	 0.042	 0.0	    	   	   	     	 6.8552	 0.0434	111111	1	111111	1	111111	1
    9403	J20223654-5954295	12.718	 3.06	 0.47	 0.553	 6.00	11.960	 2.96	 0.43	 0.566	11.717	 3.02	 0.50	 0.499	g2022366-595430	1	p	020.37683	-59.90831	10755	 0.251	 0.049	 0.264	 0.059	 0.197	 0.079	 3.193	 0.073	 3.321	 0.087	 3.483	 0.117	 2.204	 0.040	 2.0	    	   	   	     	 4.0960	 0.0921	111111	1	111111	1	111111	1
    9404	J20224325-5259025	13.082	 2.88	 0.82	 0.261	 4.83	12.419	 2.81	 0.78	 0.238	12.119	 2.97	 0.95	 0.152	g2022433-525903	1	p	020.37869	-52.98405	14892	 0.094	 0.055	 0.071	 0.067	-0.015	 0.090	 3.655	 0.082	 3.816	 0.100	 4.019	 0.133	 2.271	 0.077	 2.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9405	J20224336-5301185	12.987	 2.88	 0.60	 0.400	 4.74	11.996	 2.81	 0.41	 0.561	11.824	 2.97	 0.55	 0.459	g2022434-530119	1	p	020.37871	-53.02189	14442	 0.220	 0.054	 0.381	 0.059	 0.279	 0.082	 3.412	 0.080	 3.336	 0.088	 3.523	 0.121	 2.462	 0.040	 0.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9406	J20224661-5136165	12.867	 2.93	 0.67	 0.354	 6.00	12.173	 2.94	 0.65	 0.354	11.841	 2.97	 0.71	 0.358	g2022466-513616	1	p	020.37961	-51.60456	11708	 0.088	 0.052	 0.088	 0.063	 0.092	 0.082	 3.534	 0.077	 3.663	 0.093	 3.714	 0.122	 2.308	 0.031	 1.0	    	   	   	     	 5.7851	 0.0780	111111	1	111111	1	111111	1
    9407	J20225816-3423521	11.969	 3.06	 0.30	 0.737	 6.00	11.256	 3.00	 0.26	 0.726	11.020	 3.07	 0.31	 0.709	g2022582-342352	1	 	020.38283	-34.39786	 9754	 0.395	 0.037	 0.384	 0.045	 0.367	 0.060	 3.119	 0.055	 3.278	 0.067	 3.341	 0.089	 2.341	 0.040	 0.0	    	   	   	     	 3.8858	 0.1212	111111	1	111111	1	111111	1
    9408	J20230568-0221295	13.495	 3.00	 0.60	 0.437	 6.00	12.842	 2.97	 0.61	 0.397	12.440	 3.03	 0.61	 0.431	g2023057-022129	1	p	020.38492	-02.35817	15948	 0.297	 0.062	 0.257	 0.075	 0.291	 0.098	 3.156	 0.092	 3.341	 0.112	 3.339	 0.146	 2.244	 0.053	 2.0	    	   	   	     	 4.3230	 0.0916	111111	1	111111	1	111111	1
    9409	J20231411-4447232	12.684	 3.01	 0.34	 0.649	 4.49	11.887	 3.04	 0.29	 0.712	11.661	 2.99	 0.37	 0.634	g2023141-444723	1	p	020.38725	-44.78972	15457	 0.497	 0.049	 0.560	 0.057	 0.482	 0.077	 3.039	 0.072	 3.082	 0.085	 3.238	 0.114	 2.290	 0.053	 0.0	    	   	   	     	 6.0465	 0.0427	111111	1	111111	1	111111	1
    9410	J20231815-5254263	13.951	 2.92	 0.78	 0.214	 4.91	13.220	 2.87	 0.81	 0.225	12.743	 2.97	 0.65	 0.418	g2023182-525427	1	 	020.38838	-52.90739	15790	 0.070	 0.069	 0.081	 0.082	 0.274	 0.106	 3.407	 0.103	 3.526	 0.122	 3.239	 0.158	 2.191	 0.094	 1.5	    	   	   	     	       	       	111011	0	111011	0	111011	0
    9411	J20232024-8220458	12.744	 3.03	 0.40	 0.720	 5.18	11.998	 3.04	 0.24	 0.704	11.878	 3.01	 0.54	 0.486	g2023204-822046	1	p	020.38899	-82.34614	13589	 0.515	 0.050	 0.499	 0.059	 0.281	 0.083	 2.939	 0.074	 3.092	 0.088	 3.478	 0.123	 2.289	 0.053	 2.0	    	   	   	     	 7.9284	 0.0384	111111	1	111111	1	111111	1
    9412	J20232111-1819203	11.481	 3.04	 0.32	 0.742	 5.71	10.738	 2.94	 0.30	 0.745	10.529	 2.98	 0.31	 0.687	g2023211-181921	1	p	020.38920	-18.32242	 7700	 0.301	 0.032	 0.304	 0.036	 0.246	 0.047	 3.292	 0.048	 3.436	 0.053	 3.579	 0.069	 2.333	 0.030	 0.5	    	   	   	     	 2.9714	 0.2612	111111	1	111111	1	111111	1
    9413	J20232258-5204593	11.727	 2.90	 0.13	 0.920	 2.28	11.050	 2.86	 0.15	 0.914	10.808	 2.91	 0.17	 0.905	g2023226-520459	1	p	020.38961	-52.08311	 5624	 0.354	 0.033	 0.348	 0.041	 0.339	 0.054	 2.821	 0.049	 2.958	 0.061	 3.027	 0.080	 2.090	 0.069	 4.0	 280	  0	  1	 5730	 3.4590	 0.1684	111111	1	111111	1	111111	1
    9414	J20232654-4646162	12.064	 3.12	 0.40	 0.583	 4.52	11.292	 3.11	 0.37	 0.610	11.010	 3.12	 0.53	 0.598	g2023265-464616	1	p	020.39070	-46.77122	 8900	 0.202	 0.039	 0.229	 0.046	 0.217	 0.060	 3.376	 0.058	 3.485	 0.068	 3.562	 0.088	 2.232	 0.069	 2.5	    	   	   	     	 4.2855	 0.0858	111111	1	111111	1	111111	1
    9415	J20232712-5231543	12.586	 2.93	 0.43	 0.540	 5.32	11.796	 2.88	 0.40	 0.584	11.707	 2.98	 0.52	 0.437	g2023272-523155	1	p	020.39087	-52.53183	14889	 0.372	 0.047	 0.416	 0.056	 0.269	 0.078	 3.296	 0.070	 3.373	 0.082	 3.614	 0.116	 2.395	 0.035	 0.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9416	J20232854-5244533	12.661	 2.92	 0.26	 0.734	 4.76	12.136	 2.87	 0.27	 0.644	11.834	 2.97	 0.38	 0.592	g2023286-524453	1	p	020.39127	-52.74811	15310	 0.578	 0.049	 0.488	 0.062	 0.436	 0.082	 2.881	 0.072	 3.120	 0.092	 3.254	 0.121	 2.314	 0.059	 0.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    9417	J20233152-8437039	13.482	 3.07	 0.42	 0.567	 5.90	12.880	 2.94	 0.45	 0.490	12.244	 3.06	 0.39	 0.645	g2023315-843704	1	 	020.39208	-84.61784	15219	 0.408	 0.062	 0.331	 0.076	 0.486	 0.093	 2.926	 0.092	 3.155	 0.113	 3.001	 0.138	 2.244	 0.095	 0.0	    	   	   	     	       	       	111111	1	111011	0	111111	1
    9418	J20233973-4441142	12.893	 3.03	 0.39	 0.603	 6.00	12.353	 2.95	 0.46	 0.505	12.005	 2.99	 0.47	 0.583	g2023397-444114	1	 	020.39437	-44.68731	 8981	 0.226	 0.052	 0.128	 0.066	 0.206	 0.087	 3.006	 0.077	 3.272	 0.098	 3.195	 0.128	 2.141	 0.129	 2.0	    	   	   	     	 2.4230	 0.2658	111111	1	111111	1	111111	1
    9419	J20234294-4826273	13.024	 2.92	 0.31	 0.631	 3.00	12.371	 2.87	 0.34	 0.625	12.170	 2.97	 0.42	 0.542	g2023430-482628	1	 	020.39526	-48.44097	15861	 0.489	 0.054	 0.483	 0.066	 0.400	 0.091	 2.941	 0.081	 3.064	 0.098	 3.218	 0.135	 2.193	 0.093	 4.0	    	   	   	     	 6.3497	 0.0359	111111	1	111111	1	111111	1
    9420	J20234488-1919315	 9.243	 3.01	 0.05	 1.319	 4.20	 8.604	 2.95	 0.08	 1.281	 8.331	 3.01	 0.09	 1.280	g2023449-191932	1	p	020.39579	-19.32542	 2995	 0.476	 0.032	 0.438	 0.032	 0.437	 0.041	 3.002	 0.048	 3.189	 0.048	 3.266	 0.060	 2.335	 0.020	 0.0	    	   	   	     	       	       	101111	1	101111	1	101111	1
    9421	J20234940-0702592	13.669	 3.03	 0.80	 0.231	 2.08	13.071	 2.95	 0.86	 0.147	12.440	 2.94	 0.71	 0.351	g2023494-070259	1	 	020.39706	-07.04972	11066	-0.059	 0.065	-0.143	 0.080	 0.061	 0.098	 3.454	 0.096	 3.713	 0.118	 3.488	 0.146	 2.110	 0.143	 1.0	    	   	   	     	13.0583	 0.0117	111011	0	111011	0	111111	1
    9422	J20235268-5939138	13.385	 2.98	 0.52	 0.385	 6.00	12.481	 2.97	 0.64	 0.465	12.003	 3.05	 0.51	 0.572	g2023527-593914	1	p	020.39797	-59.65378	11353	 0.106	 0.060	 0.186	 0.068	 0.293	 0.086	 3.265	 0.089	 3.317	 0.101	 3.222	 0.128	 2.119	 0.057	 2.0	    	   	   	     	 4.9144	 0.0640	111111	1	111111	1	111111	1
    9423	J20235734-0916531	11.870	 2.91	 0.43	 0.560	 5.34	11.137	 2.83	 0.48	 0.517	10.929	 2.93	 0.51	 0.445	g2023573-091653	1	p	020.39926	-09.28136	 8072	 0.138	 0.036	 0.095	 0.043	 0.023	 0.057	 3.508	 0.053	 3.737	 0.064	 3.906	 0.085	 2.448	 0.034	 2.5	    	   	   	     	10.1528	 0.0276	111111	1	111111	1	111111	1
    9424	J20240246-0945121	12.889	 2.91	 0.46	 0.516	 4.13	12.141	 2.87	 0.48	 0.525	11.824	 2.92	 0.46	 0.514	g2024024-094512	1	 	020.40068	-09.75333	15777	 0.381	 0.052	 0.390	 0.062	 0.379	 0.082	 3.238	 0.077	 3.365	 0.092	 3.418	 0.121	 2.315	 0.112	 2.5	1440	  4	  1	16129	 5.9467	 0.0726	101111	0	101111	0	101111	0
    9425	J20241155-5022394	12.180	 2.96	 0.29	 0.673	 3.85	11.385	 2.91	 0.29	 0.692	11.237	 2.94	 0.35	 0.621	g2024116-502239	1	p	020.40321	-50.37756	 5496	 0.050	 0.041	 0.069	 0.048	-0.002	 0.066	 3.125	 0.060	 3.262	 0.071	 3.421	 0.097	 2.179	 0.082	 1.0	 184	  1	  1	 5014	 3.1466	 0.2635	111111	1	111111	1	111111	1
    9426	J20241439-5237374	13.627	 2.92	 0.54	 0.452	 2.21	12.908	 2.86	 0.36	 0.500	12.804	 2.98	 0.75	 0.305	g2024144-523737	1	 	020.40401	-52.62695	14470	 0.273	 0.066	 0.321	 0.077	 0.126	 0.108	 3.053	 0.098	 3.094	 0.113	 3.439	 0.160	 2.248	 0.093	 2.0	    	   	   	     	       	       	111011	0	111011	0	111011	0
    9427	J20241669-2107270	12.960	 3.04	 0.28	 0.729	 4.27	12.423	 3.00	 0.35	 0.630	12.112	 3.05	 0.30	 0.696	g2024167-210727	1	 	020.40464	-21.12422	 7915	 0.308	 0.053	 0.209	 0.067	 0.275	 0.089	 2.727	 0.079	 2.992	 0.100	 2.927	 0.132	 2.108	 0.144	 2.0	 530	  1	  3	 8079	 2.6486	 0.2246	111111	1	111111	1	111111	1
    9428	J20242552-0704197	12.382	 3.02	 0.50	 0.515	 5.00	11.715	 2.93	 0.60	 0.448	11.445	 3.04	 0.66	 0.439	g2024255-070420	1	p	020.40709	-07.07208	 5400	-0.077	 0.044	-0.144	 0.054	-0.153	 0.071	 3.363	 0.065	 3.620	 0.080	 3.703	 0.106	 2.280	 0.047	 0.5	    	   	   	     	 5.0446	 0.0745	111111	1	111111	1	111111	1
    9429	J20243049-2101080	12.558	 3.05	 0.55	 0.487	 4.40	11.790	 2.98	 0.47	 0.514	11.586	 3.07	 0.67	 0.439	g2024305-210108	1	 	020.40848	-21.01892	 8214	 0.066	 0.047	 0.093	 0.055	 0.018	 0.075	 3.371	 0.069	 3.477	 0.082	 3.652	 0.111	 2.161	 0.063	 2.0	 530	  1	  3	 8079	 2.8679	 0.2846	111111	1	111111	1	111111	1
    9430	J20243561-3027539	12.210	 2.97	 0.24	 0.747	 2.72	11.477	 2.92	 0.32	 0.681	11.103	 2.97	 0.18	 0.692	g2024356-302754	1	p	020.40989	-30.46503	12468	 0.507	 0.041	 0.441	 0.050	 0.452	 0.062	 3.028	 0.061	 3.300	 0.073	 3.348	 0.092	 2.324	 0.053	 2.0	    	   	   	     	 3.0274	 0.2171	111111	1	111111	1	111111	1
    9431	J20244069-2229230	13.660	 3.07	 0.82	 0.287	 5.39	12.896	 2.99	 0.76	 0.317	12.815	 3.07	 0.96	 0.132	g2024407-222923	1	p	020.41131	-22.48969	16132	 0.152	 0.065	 0.182	 0.076	-0.003	 0.108	 3.384	 0.096	 3.476	 0.113	 3.784	 0.161	 2.151	 0.079	 0.0	    	   	   	     	       	       	101011	0	101011	0	101011	0
    9432	J20245981-6234185	12.514	 3.02	 0.27	 0.759	 6.00	11.874	 2.95	 0.32	 0.700	11.721	 3.02	 0.39	 0.625	g2024598-623418	1	p	020.41662	-62.57178	11126	 0.471	 0.046	 0.412	 0.057	 0.337	 0.079	 2.866	 0.068	 3.090	 0.084	 3.230	 0.117	 2.265	 0.052	 1.5	    	   	   	     	 6.9628	 0.0373	111111	1	111111	1	111111	1
