#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-06-05T23:06:22 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-06-05T23:06:22	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26&-out=RAJ2000,DEJ2000,cz,Ktmag&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
RAJ2000	DEJ2000	cz	Ktmag
009.64909	+29.44762	 5289	11.096
013.92358	+49.03530	 5879	11.103
014.00543	+03.55955	12574	10.993
017.08391	+17.09943	12018	10.731
029.09903	-09.62670	15896	10.859
037.04040	+00.79904	 7497	10.919
047.89618	-16.70343	 9341	11.019
065.25713	-09.73921	 9203	10.941
078.41609	-07.64103	10392	10.992
164.81099	+05.29207	10588	10.728
179.58612	+28.35979	 8477	11.032
183.55824	+32.42117	 6321	11.020
188.93938	+74.24265	 2205	10.610
195.37177	-32.33331	 4826	11.034
207.68335	-36.75265	 7582	11.049
211.06462	+35.80062	 8127	10.945
217.64003	+25.51380	 4231	11.001
235.40935	-04.04977	 8239	11.025
242.34596	-08.68924	11622	11.017
266.06195	+67.61938	 1462	11.119
277.15250	-76.94006	 5693	10.918
319.34393	-47.70967	 6733	11.070
321.03519	+31.51068	15053	10.945
330.67621	-28.09326	 7046	11.040
336.12027	-56.51295	10903	10.993
343.27667	+16.75234	11470	11.083
345.46588	-60.54069	15899	10.772
010.17221	+30.16204	 5311	11.084
019.35701	+50.38088	 6400	10.964
025.67628	-18.22692	 4956	10.993
034.85014	+34.55571	10489	11.068
054.89109	+20.52804	 8153	11.112
056.29727	+05.60878	 6053	11.049
079.98209	-63.12561	 7586	11.013
080.24043	+23.67531	19209	10.820
091.34773	-44.88785	11767	11.097
095.83597	-65.34726	 8693	10.928
111.31138	-26.75155	 7309	11.097
132.03816	+17.61143	 6176	11.075
162.85432	-03.72875	 6680	11.043
166.61046	-36.63998	 2827	11.079
167.94322	+36.74511	 8633	11.086
194.12132	+26.95699	 7044	11.092
196.96169	+03.19460	11553	11.061
197.39513	+04.95058	 7210	10.900
207.21877	+26.59296	18965	10.597
207.31847	+56.92775	10429	11.024
210.64784	+09.11967	 5776	11.121
213.75958	-24.40707	 6481	11.077
218.04837	-36.93082	11703	11.048
246.45699	+48.10039	 5934	11.110
296.12842	-32.96590	 9442	11.099
322.64261	-33.65016	 7716	11.071
013.30508	-13.16389	11339	10.993
054.30684	+01.86005	 7087	10.923
060.68261	+16.04983	14239	10.926
087.70766	-31.74072	12000	11.037
089.85906	-16.98956	 7739	11.023
096.39194	-20.19101	11299	10.946
120.70488	+40.45740	12642	10.966
124.90757	+59.71129	 8537	11.060
150.21689	+55.61887	 1128	10.800
157.66057	-27.59295	 3471	11.084
162.33217	+80.15533	 9308	10.959
163.46681	-38.21346	 7790	11.081
179.18492	+31.51033	 7980	11.026
190.73470	+03.67657	  970	11.015
207.09074	+25.67532	15381	10.795
236.49397	-77.10633	 5179	11.035
249.05086	-18.45828	 7963	11.089
258.89328	+16.32491	 9193	11.005
264.95612	+19.79812	 6572	10.944
356.52359	+53.23254	10233	11.147
024.33799	-64.89487	 8230	11.083
138.97717	+20.92882	 9004	10.988
147.23389	-05.49668	 6285	11.015
149.55928	-25.04209	14161	11.015
150.98932	-31.77665	 2620	11.106
159.33333	-27.55948	 3977	10.945
170.63414	+51.53314	 7878	11.034
173.30518	+34.26512	 8993	11.072
207.56157	+56.04247	20964	10.816
216.84367	+03.57653	10272	10.906
221.81210	-52.28784	 4644	11.061
240.13680	+00.49854	10662	11.044
240.81146	+16.40288	11017	11.005
244.15912	-06.81749	 8908	10.986
248.37955	-32.92219	 7448	11.041
309.21869	-25.19368	 5437	11.011
318.02310	-35.69220	 9767	11.043
348.49432	-42.72756	16907	10.583
016.51834	-19.00413	16194	10.886
043.68192	+45.71965	 9613	11.101
065.16600	-06.73384	11690	11.035
069.55912	-10.79590	10830	11.130
072.09381	-03.36656	 2821	10.859
082.76360	+61.29586	14514	10.786
084.03377	+51.53566	 7409	10.961
104.21063	+31.56149	15389	10.981
106.23402	-37.14963	 8737	11.070
159.40080	+05.60369	 8574	10.854
164.82951	-51.44255	 5698	10.756
179.73117	+28.39901	 8451	11.069
180.48198	-01.06924	 6115	11.089
181.45261	-29.97191	 2276	11.024
193.69324	+39.57121	 9664	11.002
206.92146	+56.62164	10370	10.791
207.21584	-07.49993	 6715	11.093
207.27940	-30.81949	 4862	11.064
208.41913	+25.07940	17486	10.828
213.58690	+07.51599	 7447	10.873
228.30460	+07.22549	 3897	11.111
228.71037	-48.21238	10506	10.799
249.49956	+35.99551	 9618	11.022
290.79996	-27.16375	19237	10.970
308.40167	+02.62961	14311	10.926
312.05038	-68.97269	12149	10.912
326.52518	+45.14195	 7599	10.648
332.05792	-25.06069	 5460	11.049
036.10336	-02.16236	 1338	11.178
037.71050	+26.19343	13290	11.051
040.83379	+46.93727	 9757	11.016
045.12689	+49.35373	21239	10.859
057.00772	+41.63603	 4842	11.115
089.52596	-63.63438	 3960	11.127
095.46066	-56.79907	16174	10.867
096.07993	-37.51266	 9166	11.059
098.79446	+26.46454	11509	11.060
107.06230	-30.23456	10859	10.845
120.11658	+41.66068	13062	11.041
126.75578	+21.70682	 4611	11.098
138.86246	-38.23800	 8007	11.033
141.86841	-28.40819	10508	11.172
146.62012	-41.49431	 5621	11.087
162.11374	+26.58370	 6292	10.732
184.28816	+03.68306	 2014	11.178
184.93877	+06.00589	 2241	10.958
186.69676	+08.88458	 1272	10.701
194.78418	+27.78412	 7029	11.088
214.62816	+29.17011	10461	11.022
225.59927	-29.49308	 6149	11.124
247.90331	+57.70671	 5477	10.994
260.84149	-00.28358	12834	11.141
262.86578	+56.73951	 8998	11.134
272.52301	+61.13347	 8083	11.043
281.87399	+50.38888	 9027	10.992
301.10635	-10.56604	 8465	11.029
330.50427	-36.01919	 9654	11.064
345.93253	-07.22497	 5146	10.954
027.32404	+85.26028	 1172	10.890
048.56676	+42.41533	 5331	11.080
051.95599	+35.90461	12201	10.977
055.54654	-27.86418	 4100	10.940
069.88916	-09.05604	15745	11.057
085.77568	+50.89315	 7943	11.001
086.73457	-33.62819	10445	11.097
103.54240	-20.10584	 9334	11.105
126.74345	-15.87185	 9189	11.128
146.13167	-27.10752	10994	11.086
165.09821	+04.19659	 6655	11.087
193.77682	+55.14973	 9418	10.930
204.36519	-41.34700	15236	10.862
210.90312	+39.05278	 5798	10.759
235.01823	+45.94852	10954	11.076
242.61629	-61.41124	 4617	11.082
252.80348	-14.88660	 8539	11.081
265.02682	+37.68509	15351	10.831
336.70856	+39.79255	 9285	10.867
351.49243	+34.04846	 9889	11.057
352.20203	-38.24018	10797	10.997
353.04724	-61.49254	17007	10.921
016.28713	-17.75921	 6238	11.053
018.49937	+02.07146	10252	11.051
028.98658	+49.21113	10625	11.103
035.51166	-58.60802	 8810	11.015
063.43124	+15.22411	 7428	10.983
083.06867	-50.57248	10515	11.055
100.96885	-64.24263	 3469	11.066
106.89204	+11.44149	12687	11.115
134.90584	-67.83804	 6999	11.119
172.07767	+26.76015	15844	10.768
173.13507	-10.11380	 6214	11.040
202.52731	+31.38813	 7379	10.920
241.19313	-12.32193	18138	10.997
241.67760	+31.89437	 8786	11.053
261.96466	+06.48334	 6424	11.114
263.59949	-63.90562	 4731	11.112
307.50198	-00.85540	 5530	10.956
328.42358	-13.29436	14953	11.011
334.96109	-26.34159	 2546	10.997
001.14977	-45.47957	11723	11.075
009.03794	+55.37823	11438	11.059
040.28892	+43.68270	 6854	11.041
068.33015	-63.18367	 5359	10.854
070.19707	+67.73595	 4830	11.132
070.91299	+18.52375	 4821	11.027
093.75638	+87.71420	 2116	10.980
110.02870	+60.25892	12279	11.087
134.58601	+17.53786	14648	10.990
139.88649	-10.49877	11316	11.031
157.36801	+20.99156	16671	10.936
160.98457	-31.10849	 9574	10.945
171.11911	+27.64197	10104	11.032
178.49861	+20.57248	 6764	10.855
185.19684	+17.01589	 7750	11.119
195.81108	+07.80220	 2925	10.635
199.65443	+30.86537	 9740	11.071
206.40216	+76.82833	 1979	11.105
206.58344	-03.42804	 6898	11.041
209.67046	-33.46845	 3974	11.127
213.97484	+29.45362	20454	10.990
240.56931	+42.91692	 7325	10.909
303.18298	+61.69931	 5572	10.977
311.54675	-52.65294	14299	10.960
315.15051	-28.88325	11034	11.113
335.58667	-26.88158	 5496	10.950
339.69443	-47.48363	 9641	11.124
001.39350	-83.40807	 8600	11.077
010.86473	+02.95819	 5643	10.758
018.41312	+69.07524	10646	10.933
023.06707	+21.41081	 9862	11.052
029.92517	-76.59668	 8272	11.022
039.53120	+35.93948	14091	11.066
044.47388	+11.18291	 3460	10.877
048.15475	-07.57283	10782	11.101
054.87130	-13.11511	 4116	10.847
055.27410	+39.58265	12945	11.088
145.48195	-42.09909	 6298	11.044
151.25819	-06.52632	 5002	11.100
193.16269	-46.64971	 5953	11.061
217.94914	+55.94750	12501	10.998
227.80014	-33.45438	11162	11.041
248.86955	+68.53507	 7805	11.013
298.83917	-59.84166	 4535	11.113
299.77560	-33.00265	10108	11.080
325.52509	-46.54251	 9255	11.119
008.90081	-04.73322	 5059	11.017
034.86597	+34.96434	10474	11.073
056.50481	-04.26615	 5342	11.043
065.25102	-00.16804	13562	10.956
067.81992	-61.50172	15819	11.014
072.23315	-23.72987	 8060	10.940
074.11353	+00.71126	 4545	11.063
098.23772	-45.26581	11350	11.079
130.41101	-75.15941	11534	11.110
145.72539	-15.81782	 9952	11.075
157.21370	-03.95463	 5572	11.083
170.79773	+29.59840	14128	11.059
181.57872	-28.19713	12085	10.969
186.02725	-50.52255	 3774	11.062
192.72522	+27.84177	 7583	11.045
195.00946	-33.82433	14270	11.071
205.25113	+42.43134	 8373	11.057
210.60555	-38.66420	10110	11.063
217.37239	+23.30680	19542	11.008
227.77068	+04.29413	12599	11.071
305.39630	-02.56921	 5116	10.989
318.24118	-20.53914	 9432	10.911
335.77298	-28.95483	 1782	10.753
347.03421	+16.06531	11106	10.925
353.94864	+22.96068	11512	11.122
355.12466	-61.08664	 7872	11.091
016.07801	-35.12141	10088	11.048
037.95520	+01.26107	 6610	11.008
049.25951	+03.64941	  890	11.065
055.13783	+39.13558	12539	11.044
079.18803	+20.87019	 6746	11.120
079.81239	-79.18891	12541	11.103
091.12630	-19.19094	 8021	11.031
116.99464	+59.01450	 6494	11.034
142.97952	+35.55433	 8061	10.967
156.03633	+13.57296	 6884	11.075
156.40660	-24.85489	 9762	11.081
156.47096	+12.71094	 9709	11.065
194.17854	+28.02046	 6255	10.917
195.23145	+47.22210	 7370	10.911
196.00697	-38.19917	 4919	10.970
196.71648	+09.63946	16750	10.976
209.44847	+07.39631	 7059	10.971
218.92863	+08.30054	 7899	10.989
252.77235	+22.52755	 9473	11.078
309.53738	+20.11340	 8176	10.988
328.68839	+06.42158	 3423	11.012
331.81631	-53.19319	16278	11.059
020.48240	+56.02694	12176	11.085
030.53564	+08.44513	 7982	11.017
040.51327	+35.70897	 9515	11.073
047.78033	+42.68399	 7283	10.976
072.25044	+63.98147	 4689	11.119
075.17447	-25.07590	11204	10.994
098.48557	-36.42816	12920	11.011
107.80090	-32.10690	10788	11.060
119.18435	-52.25604	13851	10.904
120.22183	+55.56309	10141	10.857
146.57654	-29.13181	 2490	11.185
148.33485	-32.14005	17366	11.044
151.57695	+06.10718	 9387	11.106
158.49902	-27.45177	 3463	11.106
167.67851	+28.69306	 9935	11.022
188.03395	+56.47115	 4602	10.999
202.35400	+11.78150	 7015	10.673
211.59294	+16.48340	 4131	11.072
216.01659	+07.76104	17292	11.185
217.67543	-52.47817	10930	10.953
234.76826	+10.79942	10063	10.884
240.27942	+19.44850	 4310	10.854
242.92027	+52.45754	 8826	10.850
243.45500	+38.15195	11215	11.022
255.65102	+41.78431	11581	10.954
267.99277	-73.68221	13168	11.016
301.64572	-08.06703	 5788	11.079
314.86374	+13.93586	 9276	10.999
358.30246	-31.72140	14630	10.992
008.75751	-26.45277	19112	11.016
013.24298	+29.03243	 4982	11.076
018.67534	+02.53177	13236	10.855
020.24439	+25.54858	 9039	10.986
031.47822	+50.73766	 7799	11.114
036.73804	+35.18128	 5128	10.961
042.63235	-31.39464	 6621	10.947
048.66879	+39.61752	 4525	10.872
049.19094	+40.33002	 4925	11.120
057.68065	-02.86129	 3749	10.806
081.36569	-59.38127	12596	10.962
089.54904	+53.47165	10480	10.985
094.92717	-65.04243	 8698	11.091
144.40227	+19.71442	 7965	11.061
157.08012	-35.75858	 2519	11.037
166.45743	-20.79101	 3560	11.000
169.38699	-00.18746	12093	11.139
174.43184	+22.00979	 9022	10.966
174.73093	-69.96200	 3807	11.033
200.49442	-41.69804	10747	10.958
204.37250	+04.10447	 6912	11.118
211.27972	-53.67395	 9809	11.112
227.20750	+20.06009	12515	11.076
227.86052	+06.34910	24270	10.631
243.53606	-61.41467	 5968	11.011
273.20682	+63.88478	15631	11.008
287.65619	+37.65530	 8399	11.098
314.80362	-52.00587	15069	10.941
317.36725	-52.93332	10194	10.946
327.11734	+01.87606	 8620	11.006
356.80707	+29.18478	 5285	11.011
022.18566	-23.41060	12737	11.082
025.18071	+07.98305	 5313	11.052
040.12029	-12.87721	10376	10.931
044.32393	+05.97976	 7613	11.101
078.39695	+11.42006	 5344	11.054
079.14828	+06.50458	 7136	10.732
084.67730	-55.68975	 8565	11.071
086.83071	-06.83631	 6475	11.109
116.85949	-78.15053	11360	10.767
122.31315	-18.66476	14899	10.813
148.77969	-16.06870	 9443	11.077
156.22884	-17.34828	 8165	11.130
157.17883	-31.03810	 4238	10.992
157.79352	+26.05510	 6127	11.039
168.88614	-15.79861	 7468	11.040
183.80228	+14.43285	  995	10.940
196.17429	-30.15808	 3535	11.019
202.96268	+11.25070	 6889	11.104
204.96083	-07.64234	 6904	11.083
214.29305	-34.82288	10744	11.046
218.95573	+62.42118	14231	11.064
232.04733	+68.71554	 6672	11.111
252.93642	-59.42707	14287	11.020
299.23615	-55.79171	 5350	11.054
304.49316	-21.94922	11576	11.109
305.28195	-49.28079	15242	11.109
320.75027	+12.58297	14028	11.047
347.33447	+00.75646	 9713	10.828
012.58660	-41.24325	 7012	11.008
030.83144	+19.86567	12883	11.100
042.56255	+39.18034	 9153	10.872
047.56530	-49.81968	18894	10.865
065.95515	-53.57603	12800	10.987
076.21412	+01.83125	 3001	10.915
093.65245	+51.51141	11635	11.030
107.59519	-34.71666	10991	11.082
130.03156	-33.13462	11290	11.092
156.77299	-45.66632	 7402	11.065
171.37543	+22.71400	 6620	11.084
176.21767	+19.45421	 5468	11.126
181.19241	+49.18654	 7180	11.105
194.11450	-31.45209	15685	10.984
205.12750	-33.65687	 3902	10.630
230.11865	-36.81527	11034	11.052
231.10083	+30.27734	 9341	11.111
277.75159	+22.84742	16603	10.997
288.13574	+77.93330	 7715	11.048
305.75156	-44.27047	16664	10.863
319.91803	-11.70283	13663	11.042
341.86768	+08.22697	11140	11.135
341.94128	+40.12162	 5412	11.065
343.48422	-17.62444	20036	10.808
354.62158	+26.97878	 9502	11.045
356.76208	-43.33118	 6881	11.048
017.01716	+21.12050	 4989	10.862
017.40748	-45.89769	 6634	11.097
054.23536	+76.71500	10534	11.064
062.47826	-08.69911	 9880	11.095
063.59761	+02.73150	 3336	10.687
068.96529	+02.80134	 6958	11.070
078.96861	+06.30400	 9209	11.023
084.05043	-58.10401	 7099	11.103
086.93004	-25.91560	11335	11.051
095.80718	-10.33539	10172	10.932
100.97279	-37.12938	 9229	11.079
106.42247	+48.35855	 5661	10.980
111.84214	+19.64020	 9907	11.075
129.45456	+47.35096	 8860	11.094
162.09065	-09.94638	15859	10.969
188.05890	+78.58229	12704	11.086
200.57936	-16.70835	 6394	11.052
214.51692	+07.65481	 7162	10.923
241.20044	+14.12892	10128	11.080
243.17216	+33.03768	 9446	10.848
243.29051	+22.94974	 9706	11.105
244.34813	+50.63596	12454	10.892
270.45593	+33.40552	13432	11.068
315.67517	-17.27575	 8851	11.097
324.36728	-38.41139	 9361	11.083
326.92291	-04.16156	 5083	10.939
329.44775	-12.77626	12887	11.147
337.21509	+01.89839	10849	11.045
001.24079	+05.12344	 5357	10.890
024.85302	-49.38181	 9100	10.955
032.11560	+06.39493	 3524	10.660
034.87817	+37.11180	 6412	11.071
046.94639	+67.42665	 3431	10.861
050.13845	-00.33995	11476	11.097
053.37219	-18.14672	 4308	10.592
076.06190	-20.11613	 7309	11.097
082.64538	-17.04279	 7696	10.931
100.06389	+36.69517	11556	11.103
120.81433	+30.79652	12082	11.005
126.74398	+65.24541	14008	11.015
151.82179	+21.00883	 8589	11.145
152.69601	-28.90159	 4229	10.988
160.07413	+38.48716	10869	11.018
181.80309	-29.93781	 7982	10.974
194.70296	+27.81033	 5919	11.115
199.42531	-34.35370	 8565	11.044
203.12903	-27.12746	12143	11.074
206.25215	+61.28014	10432	11.100
209.41530	+67.46928	10485	11.032
222.08681	+13.95767	 8826	11.090
228.79504	+05.57761	 9830	11.006
248.92697	+49.22051	 8918	10.974
251.88896	+53.86121	 8858	11.031
259.39691	-04.54185	 7756	11.056
268.22058	+41.08776	14662	10.914
301.72180	+03.56964	 7621	11.131
332.45926	-27.53561	 7357	11.112
332.67020	-27.89631	 8530	11.001
338.20883	-80.15328	11793	11.024
002.96395	+33.10649	14058	11.036
008.85686	-05.51929	16457	11.053
014.00590	-74.51130	10228	10.768
027.77917	+71.31206	 6989	11.047
040.06703	-08.77697	 7277	10.748
051.64445	+41.69519	 4226	10.973
070.95613	-52.35167	11230	10.838
073.81450	-12.15767	 4876	10.737
076.25335	+27.29073	13155	11.065
077.33810	-11.11334	 2386	10.885
077.98754	-39.96185	12932	10.735
082.26374	-03.31556	10359	11.101
090.22872	+60.83878	12471	11.048
113.54637	+23.96633	 5416	11.024
122.89753	-24.14873	16992	11.045
145.46321	+27.64676	 8523	10.990
151.09964	-05.67882	10034	11.017
153.66148	-27.41009	 4137	10.941
153.93872	+18.94607	 6475	11.071
159.25604	-77.23160	12018	10.951
169.18050	+26.37271	 8149	11.097
172.86951	-01.84262	12901	10.973
179.63200	-21.95466	10134	11.084
194.91615	-14.96735	 4975	11.036
200.41315	-17.00519	 7031	11.069
234.58653	-05.82878	 8054	11.122
240.83133	+20.63690	12261	10.949
248.82568	+55.63441	 9106	11.084
257.70734	+45.85419	 8287	11.121
263.30765	+26.79402	 6931	11.113
295.10843	-55.85773	 5357	10.886
306.14841	-30.46503	12569	11.074
308.04633	-27.58271	12199	11.050
323.63666	-33.11919	 7803	11.084
344.89893	+17.97134	 9952	11.134
004.63899	-06.27206	 6520	11.116
014.36517	-00.47144	13163	10.897
028.97397	+32.98969	 5002	11.054
032.98474	-39.20560	 5330	10.948
039.58211	-52.19231	13640	11.124
040.57503	+42.33601	 4740	10.985
064.92306	+02.35984	 3736	11.056
073.50304	+70.79055	 4742	10.905
089.56767	+05.80792	11167	11.073
093.80406	-73.12010	11719	11.045
098.42789	-24.98595	 2725	10.662
107.43678	+48.69049	 5742	10.951
109.39910	+10.64510	 5329	11.023
118.99978	+12.98142	13331	11.069
144.10483	-11.32895	 5359	10.618
158.10379	-34.99836	 3102	11.015
159.08940	-26.77302	 3094	11.111
170.03323	+30.50015	 7110	10.918
178.35150	+23.07083	 8037	11.041
191.39215	-08.09176	14941	11.065
193.85437	+27.79802	 7366	10.937
195.52046	+40.40836	 8205	10.835
198.75319	-13.27117	14142	11.023
224.70299	+02.02355	 1804	10.964
233.66490	-47.01242	10731	11.044
245.74170	+14.60278	 8732	10.999
254.36145	+40.73571	 8690	11.107
271.29529	-44.64386	10104	11.192
271.64542	-73.88358	 4786	10.937
307.75525	-64.37699	11580	10.935
313.26038	+07.15958	 5716	11.033
320.43918	+37.60144	 7691	10.986
323.97498	-03.14811	 2939	11.158
325.04315	+41.50280	 5964	11.105
335.36877	+12.50991	 7760	11.086
336.72647	+19.54820	 8582	10.973
024.16604	-01.39570	13368	11.047
027.34278	-50.25205	 9088	10.999
043.33393	+11.96039	 7652	11.010
044.02780	+06.37643	 7782	11.004
048.20544	+05.70091	11115	10.645
058.81363	-21.85678	12283	11.045
060.77558	-53.31339	18872	10.848
065.47552	-06.23069	11470	11.016
068.00259	+02.39218	 9774	11.018
069.47807	-42.98166	14246	10.741
092.62535	+32.36253	 8190	10.995
130.84512	+84.63302	 4137	11.069
142.52966	-43.41984	 5002	11.084
149.71376	+32.07302	 8105	11.053
150.30139	+36.85139	12492	10.952
165.71487	+36.78348	 7475	10.876
170.35400	+03.01395	 1742	11.019
171.00537	+55.96247	15829	11.024
174.46884	+21.79924	 8646	10.878
193.90346	-08.05086	 3722	10.753
218.60013	+48.03748	10911	11.035
236.14104	+10.29319	10570	10.873
250.60127	-00.36355	13592	11.116
279.05093	+21.06484	 5000	10.974
281.24884	+42.71973	 6587	11.084
291.27747	-01.12351	 7229	10.759
297.15878	-18.14186	10967	11.105
314.80957	+58.63638	11598	11.077
033.39127	+25.85551	 4794	11.007
037.61481	+41.44554	 5517	11.035
038.17337	+21.03264	 8862	11.008
042.41774	+46.95446	 8754	11.058
048.28439	+42.78160	 9809	11.009
049.27171	+40.26213	 8183	11.122
055.28806	-18.31415	 1244	11.022
070.62487	-44.20100	12870	10.999
097.72453	+52.50854	11043	11.080
120.48119	+11.72038	 4894	11.093
136.18103	+42.32036	 8154	10.848
139.27206	+25.42918	 1652	10.920
142.38377	+44.42418	 7632	11.094
166.47398	+28.79966	 9917	11.077
179.36133	+07.46095	 9619	11.036
191.60284	-29.72316	 9055	11.004
196.32744	+31.44230	10853	11.065
196.94836	-22.99556	 9449	11.080
209.11415	-00.28810	 9166	11.109
211.08649	+12.01604	 7455	11.131
255.15057	-28.44614	11046	11.082
262.16577	-66.68953	12665	11.064
286.13928	+21.85855	 7452	10.982
291.30951	-35.53672	21483	11.118
298.81088	-12.38993	19622	11.070
312.95221	-07.72415	 8350	11.057
325.95602	-08.07402	15255	11.042
335.98587	-80.22318	11301	11.073
351.94373	+05.39755	 9766	10.994
355.12402	+02.77459	11656	11.036
000.90500	+69.31848	 6864	11.068
002.50829	+28.21014	 8168	10.964
021.85007	+55.06411	 7647	10.845
033.55573	-54.68567	 9173	10.952
036.30401	+15.05816	 8040	11.149
063.46450	+29.18794	 5865	11.096
064.15746	-60.69543	 5056	11.111
064.21358	+02.57212	 3369	10.947
068.42485	-33.51266	 2819	11.033
068.52885	-13.93669	 9723	11.001
120.79420	+39.90606	12397	11.031
129.59937	+17.63131	 8214	11.028
130.47107	+32.86816	 7704	11.067
147.64622	+04.77305	 9069	11.094
148.98618	-13.75399	 9240	11.011
154.27214	-50.41312	 8537	11.006
183.28764	+16.29700	 7617	11.085
183.56723	+34.61988	 9651	11.072
186.76691	-35.33556	 8469	10.892
188.84343	-23.41190	 9702	10.967
229.27177	+06.88776	10314	11.059
230.86360	-01.16553	 8304	11.046
243.53781	-29.58380	 8011	11.092
245.03381	+02.00846	 5021	11.054
252.18710	+81.61073	11679	11.116
261.83600	+26.50515	 6411	11.019
315.02628	+18.84643	14292	10.944
334.15503	-54.21236	20978	10.997
348.55600	-67.69150	 8691	11.027
353.80066	-38.12173	16293	11.088
057.64856	-02.35167	 7973	11.121
069.76537	-62.77386	 6269	11.152
077.04940	+05.15839	10915	11.107
079.88636	+20.02754	14881	11.088
110.54678	+18.89086	 5119	11.139
155.92963	+12.71548	 9179	11.044
175.23485	+25.78084	 6857	10.780
182.30881	+47.05837	 7277	10.959
185.15459	+34.44197	 9714	10.983
190.53517	-17.34921	10356	10.918
278.81931	+38.45770	 7972	11.088
286.84604	-26.00478	 8514	10.962
307.47043	-02.19119	 5662	10.903
330.95126	-02.37998	 7906	10.916
331.41257	+09.64017	 8032	11.144
353.31619	+22.94119	20819	10.941
008.91296	+25.67856	 9824	11.098
011.24680	-08.88968	 5874	11.065
041.43394	+47.25804	 7368	10.930
045.66072	-79.38803	17875	10.722
046.00491	+29.76252	16187	10.965
049.28793	+14.88870	12009	11.085
055.35939	+13.57237	 9990	11.110
068.28074	-07.52537	10227	11.016
097.65236	+46.00162	 6388	11.108
099.98389	+63.01008	12186	10.896
129.17494	+53.72720	 9433	10.996
140.19858	-08.03377	 5671	11.102
143.02335	+35.53858	 8077	11.133
144.40704	+23.24080	 7483	11.045
156.08806	-06.03932	11161	11.127
180.33606	-33.87656	 2994	11.119
201.04385	-23.87736	 7464	11.140
213.82629	-32.94967	 9278	11.129
224.76468	+08.68906	14198	10.993
249.99248	-64.44154	16003	11.051
258.80966	+52.66812	 9230	11.005
258.93839	+52.84291	 9375	11.110
277.34106	-67.19724	 5606	10.922
289.06317	+46.74860	11512	11.131
334.11179	+16.47143	 7564	11.116
350.02811	+43.04153	 5357	11.025
014.73379	-16.86874	10974	11.108
016.37724	+26.14569	11410	11.032
023.36908	+44.94134	 5006	11.086
036.97021	-50.71312	14876	11.024
039.89383	-76.44720	17298	11.069
059.43406	-02.37361	11447	11.050
064.16464	+03.78345	 9290	10.791
068.95210	+35.88257	 8070	10.886
069.43155	-13.86890	10241	11.073
078.45885	+53.41773	 8876	10.950
082.10888	+16.15127	 5556	11.044
085.84036	+16.66513	 9094	11.151
