#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-16T12:34:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-16T12:34:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/416/2840/catalog&-out.max=999999&-out=Name&-out=Ksmag&-out=Vcmb&-out=c11.5&-out=c12.5&-out=M1&-out=M2&-out=Ref&-out=_RA&-out=_DE	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74162840
#Name: J/MNRAS/416/2840
#Title: The 2M++ galaxy redshift catalogue (Lavaux+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	creator=Lavaux G.	    First author or institution
#INFO	cites=bibcode:2011MNRAS.416.2840L	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/416/2840	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74162840	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_416_2840_catalog:
#Name: J/MNRAS/416/2840/catalog
#Title: *The 2M++ catalogue
#Column	Name	(A16)	Name of the galaxy as given in the 2MASS-XSC database (Cat. VII/233), or ZOA fake galaxy	[ucd=meta.id;meta.main]
#Column	Ksmag	(F5.2)	Apparent magnitude in band K_S as defined in Section 2.2.	[ucd=phot.mag;em.IR.K]
#Column	Vcmb	(I5)	Total apparent velocity in CMB rest frame (G1)	[ucd=phys.veloc;pos.cmb]
#Column	c11.5	(F5.2)	Redshift incompleteness at magnitude K2M++<=11.5	[ucd=stat.fit.param]
#Column	c12.5	(F5.2)	? Redshift incompleteness at magnitude KM2++<=12.5 (2)	[ucd=stat.fit.param]
#Column	M1	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the SDSS	[ucd=meta.code]
#Column	M2	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the 6dFGRS	[ucd=meta.code]
#Column	Ref	(A19)	Reference bibcode ("zoa" for fake galaxies in the Zone of Avoidance)	[ucd=meta.bib.bibcode]
#Column	_RA	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.dec;meta.main]
Name	Ksmag	Vcmb	c11.5	c12.5	M1	M2	Ref	_RA	_DE
01023896-2150237	12.42	16139	 1.00	 1.00	0	1	20096dF...C...0000J	015.66233	-21.83992
11115836-2150167	12.41	23078	 1.00	 0.80	0	1	20096dF...C...0000J	167.99317	-21.83797
21581458-2150146	12.30	21372	 1.00	 1.00	0	1	none               	329.56075	-21.83739
08400280-2150010	12.20	38432	 1.00	 1.00	0	1	20096dF...C...0000J	130.01167	-21.83361
01474534-2150005	11.18	13336	 1.00	 1.00	0	1	20096dF...C...0000J	026.93892	-21.83347
04092406-2149595	11.84	11942	 1.00	 1.00	0	1	20096dF...C...0000J	062.35025	-21.83319
21264345-2149587	10.65	10542	 1.00	 0.75	0	1	20096dF...C...0000J	321.68104	-21.83297
00521819-2149496	12.41	17093	 1.00	 0.94	0	1	20096dF...C...0000J	013.07579	-21.83044
17112655-2149457	12.05	 8785	 0.89	 0.77	0	1	20096dF...C...0000J	257.86062	-21.82936
13201692-2149392	 7.32	 1967	 1.00	 0.86	0	1	20096dF...C...0000J	200.07050	-21.82756
12391888-2149323	11.96	 8492	 1.00	 1.00	0	1	20096dF...C...0000J	189.82867	-21.82564
20355783-2149286	11.52	 7794	 1.00	 1.00	0	1	20096dF...C...0000J	308.99096	-21.82461
03561872-2149158	12.11	 7337	 1.00	 1.00	0	1	20096dF...C...0000J	059.07800	-21.82106
05255015-2149153	12.33	16861	 1.00	 1.00	0	1	20096dF...C...0000J	081.45896	-21.82092
20233469-2149152	12.09	 9067	 1.00	 0.68	0	1	20096dF...C...0000J	305.89454	-21.82089
13204225-2149079	12.44	13027	 1.00	 0.89	0	1	20096dF...C...0000J	200.17604	-21.81886
11120711-2149051	12.17	23078	 1.00	 0.80	0	1	none               	168.02962	-21.81808
19592184-2149042	12.49	25903	 0.93	 0.94	0	1	20096dF...C...0000J	299.84100	-21.81783
12440458-2149031	12.02	14126	 1.00	 0.94	0	1	20096dF...C...0000J	191.01908	-21.81753
08183000-2148580	 9.84	 5329	 1.00	 0.00	0	0	20112MRS.CTIO.0000H	124.62500	-21.81611
11581100-2148308	10.80	10234	 1.00	 1.00	0	1	20096dF...C...0000J	179.54583	-21.80856
20132056-2148295	11.46	11766	 0.93	 1.00	0	1	1992NED11.R......1N	303.33567	-21.80819
20033539-2148236	12.08	 5640	 0.93	 0.76	0	1	20096dF...C...0000J	300.89746	-21.80656
05322215-2148220	11.48	 8495	 1.00	 1.00	0	1	20096dF...C...0000J	083.09229	-21.80611
06120963-2148212	 8.24	 2412	 1.00	 0.82	0	1	20096dF...C...0000J	093.04012	-21.80589
13564974-2148167	12.35	 3922	 1.00	 1.00	0	1	20096dF...C...0000J	209.20725	-21.80464
03482324-2148102	11.36	12121	 1.00	 1.00	0	1	20096dF...C...0000J	057.09683	-21.80283
09502768-2148092	11.14	 9122	 1.00	 1.00	0	1	20096dF...C...0000J	147.61533	-21.80256
02272074-2148084	12.05	17153	 1.00	 1.00	0	1	20096dF...C...0000J	036.83642	-21.80233
13122066-2148027	11.54	21369	 1.00	 0.94	0	1	20112MRS.CTIO.0000H	198.08608	-21.80075
15041033-2148020	12.38	20013	 1.00	 1.00	0	1	20096dF...C...0000J	226.04304	-21.80056
00423993-2148007	11.83	17433	 1.00	 1.00	0	1	20096dF...C...0000J	010.66637	-21.80019
01204018-2147598	12.14	20340	 1.00	 1.00	0	1	20096dF...C...0000J	020.16742	-21.79994
05465888-2147589	11.88	12286	 1.00	 0.69	0	1	20096dF...C...0000J	086.74533	-21.79969
22411491-2147550	12.46	 4242	 1.00	 1.00	0	1	20096dF...C...0000J	340.31212	-21.79861
04413737-2147353	12.26	 4417	 0.89	 0.76	0	1	none               	070.40571	-21.79314
10534049-2147337	10.41	 4373	 1.00	 0.88	0	1	20096dF...C...0000J	163.41871	-21.79269
10243063-2147275	10.76	 3945	 1.00	 0.94	0	1	20096dF...C...0000J	156.12762	-21.79097
00071026-2147115	11.43	 9861	 1.00	 1.00	0	1	20096dF...C...0000J	001.79275	-21.78653
17074618-2147103	10.65	 8604	 0.90	 0.86	0	1	20096dF...C...0000J	256.94242	-21.78619
14121971-2147081	11.62	13468	 1.00	 1.00	0	1	20096dF...C...0000J	213.08212	-21.78558
10405863-2147035	11.72	 4070	 1.00	 1.00	0	1	20096dF...C...0000J	160.24429	-21.78431
21042487-2146496	10.39	 8430	 1.00	 0.90	0	1	20096dF...C...0000J	316.10362	-21.78044
02050812-2146432	11.78	12913	 1.00	 1.00	0	1	20096dF...C...0000J	031.28383	-21.77867
20102381-2146313	12.31	12115	 0.94	 0.84	0	1	20096dF...C...0000J	302.59921	-21.77536
12462511-2146282	12.15	13991	 1.00	 0.93	0	1	20096dF...C...0000J	191.60462	-21.77450
03140547-2146271	11.76	 1405	 1.00	 0.88	0	1	20096dF...C...0000J	048.52279	-21.77419
00424230-2146266	11.19	18158	 1.00	 1.00	0	1	20096dF...C...0000J	010.67625	-21.77406
00421649-2146264	12.32	19126	 1.00	 1.00	0	1	20096dF...C...0000J	010.56871	-21.77400
01271359-2146258	10.48	 5217	 1.00	 1.00	0	1	20096dF...C...0000J	021.80662	-21.77383
10280551-2146245	12.38	19590	 1.00	 1.00	0	1	20096dF...C...0000J	157.02296	-21.77347
03103249-2146205	12.50	20059	 1.00	 0.92	0	1	20096dF...C...0000J	047.63537	-21.77236
01000185-2146125	12.35	15967	 1.00	 1.00	0	1	20096dF...C...0000J	015.00771	-21.77014
11195348-2146072	12.22	 8536	 1.00	 1.00	0	1	20096dF...C...0000J	169.97283	-21.76867
10052639-2146049	10.56	 4216	 1.00	 1.00	0	1	20096dF...C...0000J	151.35996	-21.76803
13115275-2146021	12.12	 7334	 1.00	 0.94	0	1	20096dF...C...0000J	197.96979	-21.76725
21282036-2146004	11.69	10530	 1.00	 0.62	0	1	20096dF...C...0000J	322.08483	-21.76678
21264524-2145466	11.87	10923	 1.00	 0.75	0	1	20096dF...C...0000J	321.68850	-21.76294
02021693-2145457	10.84	12926	 1.00	 1.00	0	1	20096dF...C...0000J	030.57054	-21.76269
19370602-2145364	12.48	14328	 1.00	 1.00	0	1	20096dF...C...0000J	294.27508	-21.76011
17050673-2145256	12.08	 9982	 0.87	 0.69	0	1	20096dF...C...0000J	256.27804	-21.75711
21110420-2145206	11.90	11240	 1.00	 1.00	0	1	20096dF...C...0000J	317.76750	-21.75572
08330596-2145122	12.27	18546	 1.00	 0.71	0	1	20096dF...C...0000J	128.27483	-21.75339
10563661-2145109	12.27	 7374	 1.00	 1.00	0	1	20096dF...C...0000J	164.15254	-21.75303
13103572-2144536	12.19	 3257	 1.00	 0.94	0	1	20096dF...C...0000J	197.64883	-21.74822
23084277-2144523	12.43	25901	 1.00	 1.00	0	1	20096dF...C...0000J	347.17821	-21.74786
06080220-2144480	 9.35	 2958	 1.00	 0.89	0	1	20096dF...C...0000J	092.00917	-21.74667
12254766-2144449	11.03	10133	 1.00	 1.00	0	1	20096dF...C...0000J	186.44858	-21.74581
04382645-2144434	11.26	 8551	 0.89	 0.80	0	1	1995ApJS..100...69F	069.61021	-21.74539
14193875-2144408	11.85	14130	 1.00	 1.00	0	1	20096dF...C...0000J	214.91146	-21.74467
15522669-2144368	11.58	23594	 1.00	 0.82	0	1	none               	238.11121	-21.74356
20075761-2144353	12.21	12104	 0.93	 0.86	0	1	20096dF...C...0000J	301.99004	-21.74314
09492906-2144321	10.22	 8797	 1.00	 1.00	0	1	20096dF...C...0000J	147.37108	-21.74225
12523803-2144240	12.42	14313	 1.00	 0.81	0	1	20096dF...C...0000J	193.15846	-21.74000
06010798-2144193	11.18	 1837	 1.00	 1.00	0	1	20096dF...C...0000J	090.28325	-21.73869
22223624-2144140	11.18	 2356	 1.00	 0.89	0	1	20096dF...C...0000J	335.65100	-21.73722
00532556-2144117	12.31	17485	 1.00	 0.93	0	1	20096dF...C...0000J	013.35650	-21.73658
08284077-2144113	10.82	 6016	 1.00	 0.00	0	0	1998A&AS..130..333T	127.16987	-21.73647
05162843-2144036	12.32	28543	 1.00	 0.90	0	1	20096dF...C...0000J	079.11846	-21.73433
20075166-2143583	11.23	12142	 0.93	 0.86	0	1	20096dF...C...0000J	301.96525	-21.73286
23584604-2143519	12.06	 9857	 1.00	 0.78	0	1	20096dF...C...0000J	359.69183	-21.73108
21045574-2143499	10.24	 8308	 1.00	 0.90	0	1	20096dF...C...0000J	316.23225	-21.73053
12365859-2143469	12.43	14331	 1.00	 1.00	0	1	20096dF...C...0000J	189.24412	-21.72969
03135610-2143452	11.65	15806	 1.00	 0.89	0	1	20096dF...C...0000J	048.48375	-21.72922
09360981-2143391	11.66	 4955	 1.00	 1.00	0	1	20096dF...C...0000J	144.04087	-21.72753
16415584-2143291	11.66	 7935	 0.83	 0.67	0	1	20096dF...C...0000J	250.48267	-21.72475
10200887-2143189	11.62	 3777	 1.00	 1.00	0	1	20096dF...C...0000J	155.03696	-21.72192
04085084-2143165	11.11	 4164	 1.00	 1.00	0	1	20096dF...C...0000J	062.21183	-21.72125
01535244-2143136	12.21	13904	 1.00	 1.00	0	1	20096dF...C...0000J	028.46850	-21.72044
15050277-2143110	12.40	 5317	 1.00	 1.00	0	1	20096dF...C...0000J	226.26154	-21.71972
15003859-2143046	11.93	 8079	 1.00	 1.00	0	1	20096dF...C...0000J	225.16079	-21.71794
09013198-2142572	11.80	11174	 1.00	 0.83	0	1	20096dF...C...0000J	135.38325	-21.71589
12481255-2142531	12.41	14285	 1.00	 0.95	0	1	20096dF...C...0000J	192.05229	-21.71475
20045017-2142513	10.76	 5617	 0.94	 0.82	0	1	20096dF...C...0000J	301.20904	-21.71425
00540746-2142505	11.35	16858	 1.00	 0.93	0	1	20096dF...C...0000J	013.53108	-21.71403
03405713-2142500	12.37	 1635	 1.00	 1.00	0	1	20096dF...C...0000J	055.23804	-21.71389
16464610-2142365	12.17	16942	 0.86	 0.83	0	1	none               	251.69208	-21.71014
19215578-2142209	12.26	12074	 1.00	 1.00	0	1	20096dF...C...0000J	290.48242	-21.70581
14283993-2142198	12.12	 8376	 1.00	 1.00	0	1	20096dF...C...0000J	217.16637	-21.70550
20182994-2142168	12.45	11665	 1.00	 0.73	0	1	20096dF...C...0000J	304.62475	-21.70467
20042597-2142033	11.94	 5617	 0.93	 0.76	0	1	none               	301.10821	-21.70092
21190674-2141546	12.29	 9139	 1.00	 1.00	0	1	20096dF...C...0000J	319.77808	-21.69850
00550550-2141476	12.16	17734	 1.00	 0.92	0	1	20096dF...C...0000J	013.77292	-21.69656
10200802-2141429	10.93	 3903	 1.00	 1.00	0	1	20096dF...C...0000J	155.03342	-21.69525
00531846-2141417	12.32	18029	 1.00	 0.92	0	1	20096dF...C...0000J	013.32692	-21.69492
15315023-2141405	11.02	 5919	 1.00	 1.00	0	1	20096dF...C...0000J	232.95929	-21.69458
03461378-2141350	12.03	12357	 1.00	 1.00	0	1	20096dF...C...0000J	056.55742	-21.69306
04584878-2141328	11.75	10496	 1.00	 0.89	0	1	20096dF...C...0000J	074.70325	-21.69244
23380208-2141290	12.04	 7426	 1.00	 1.00	0	1	20096dF...C...0000J	354.50867	-21.69139
10274879-2141195	12.34	19419	 1.00	 0.88	0	1	20096dF...C...0000J	156.95329	-21.68875
20490858-2141182	12.15	10134	 1.00	 1.00	0	1	20096dF...C...0000J	312.28575	-21.68839
13110495-2141138	10.73	 7272	 1.00	 0.94	0	1	20096dF...C...0000J	197.77062	-21.68717
12482769-2141111	12.04	14427	 1.00	 0.95	0	1	20096dF...C...0000J	192.11537	-21.68642
23464857-2141063	12.37	21484	 1.00	 0.75	0	1	20096dF...C...0000J	356.70237	-21.68508
13102377-2141027	10.90	 7459	 1.00	 0.94	0	1	20096dF...C...0000J	197.59904	-21.68408
19143990-2141019	12.44	31561	 1.00	 0.80	0	1	none               	288.66625	-21.68386
05151266-2140592	12.47	20932	 1.00	 0.88	0	1	20096dF...C...0000J	078.80275	-21.68311
12440301-2140581	12.46	13885	 1.00	 0.94	0	1	20096dF...C...0000J	191.01254	-21.68281
21041869-2140566	12.40	20663	 1.00	 0.91	0	1	20096dF...C...0000J	316.07787	-21.68239
03413106-2140533	11.19	 1564	 1.00	 1.00	0	1	20096dF...C...0000J	055.37942	-21.68147
13125080-2140523	12.07	10686	 1.00	 0.93	0	1	20096dF...C...0000J	198.21167	-21.68119
11450888-2140521	11.75	 4207	 1.00	 1.00	0	1	20096dF...C...0000J	176.28700	-21.68114
11574059-2140451	12.15	10462	 1.00	 1.00	0	1	20096dF...C...0000J	179.41912	-21.67919
12262759-2140448	12.26	10373	 1.00	 1.00	0	1	20096dF...C...0000J	186.61496	-21.67911
06094582-2140234	11.67	11401	 1.00	 0.89	0	1	20096dF...C...0000J	092.44092	-21.67317
20235911-2140135	12.46	19655	 1.00	 0.71	0	1	20096dF...C...0000J	305.99629	-21.67042
21062392-2140123	10.78	 7994	 1.00	 0.90	0	1	20096dF...C...0000J	316.59967	-21.67008
10155270-2139561	12.15	 3855	 1.00	 1.00	0	1	20096dF...C...0000J	153.96958	-21.66558
06172388-2139559	12.36	 7029	 1.00	 0.80	0	1	20096dF...C...0000J	094.34950	-21.66553
14572725-2139550	10.49	 8070	 1.00	 1.00	0	1	20096dF...C...0000J	224.36354	-21.66528
22174595-2139537	12.48	22815	 1.00	 0.91	0	1	20096dF...C...0000J	334.44146	-21.66492
13304175-2139479	11.59	 7673	 1.00	 1.00	0	1	20096dF...C...0000J	202.67396	-21.66331
12333901-2139437	10.85	 7055	 1.00	 1.00	0	1	20096dF...C...0000J	188.41254	-21.66214
04454946-2139367	11.63	 9640	 1.00	 0.71	0	1	20096dF...C...0000J	071.45608	-21.66019
20082325-2139297	11.50	12078	 0.93	 0.85	0	1	20096dF...C...0000J	302.09687	-21.65825
06141352-2139279	12.33	 2847	 1.00	 0.83	0	1	20096dF...C...0000J	093.55633	-21.65775
04564752-2139123	11.80	10376	 1.00	 0.87	0	1	20096dF...C...0000J	074.19800	-21.65342
14514075-2139114	12.47	19811	 1.00	 0.75	0	1	20096dF...C...0000J	222.91979	-21.65317
02521936-2139021	12.09	20637	 1.00	 1.00	0	1	20096dF...C...0000J	043.08067	-21.65058
14463601-2138597	12.32	20674	 1.00	 0.93	0	1	20096dF...C...0000J	221.65004	-21.64992
05595672-2138583	12.16	14866	 1.00	 1.00	0	1	20096dF...C...0000J	089.98633	-21.64953
14085778-2138528	12.10	 9088	 1.00	 1.00	0	1	20096dF...C...0000J	212.24075	-21.64800
05545645-2138454	12.44	26803	 1.00	 1.00	0	1	20096dF...C...0000J	088.73521	-21.64594
02270066-2138403	11.39	16667	 1.00	 1.00	0	1	20096dF...C...0000J	036.75275	-21.64453
19231535-2138378	12.14	12001	 1.00	 1.00	0	1	20096dF...C...0000J	290.81396	-21.64383
15564392-2138355	12.32	20270	 1.00	 0.69	0	1	20096dF...C...0000J	239.18300	-21.64319
01273777-2138348	12.06	 5229	 1.00	 1.00	0	1	20096dF...C...0000J	021.90737	-21.64300
21041854-2138216	11.58	 8430	 1.00	 0.83	0	1	20096dF...C...0000J	316.07725	-21.63933
20540091-2138080	12.19	 7829	 1.00	 1.00	0	1	20096dF...C...0000J	313.50379	-21.63556
01591257-2138064	11.84	11253	 1.00	 1.00	0	1	20096dF...C...0000J	029.80237	-21.63511
10482942-2138050	12.15	 4207	 1.00	 0.80	0	1	20096dF...C...0000J	162.12258	-21.63472
23130142-2138039	12.23	26130	 1.00	 1.00	0	1	20096dF...C...0000J	348.25592	-21.63442
13330028-2137566	12.30	 7487	 1.00	 1.00	0	1	20096dF...C...0000J	203.25117	-21.63239
12242899-2137531	12.29	 7113	 1.00	 1.00	0	1	20096dF...C...0000J	186.12079	-21.63142
15151338-2137369	12.28	14407	 1.00	 1.00	0	1	20096dF...C...0000J	228.80575	-21.62692
05260062-2137313	12.45	25813	 1.00	 1.00	0	1	20096dF...C...0000J	081.50258	-21.62536
16125335-2137240	10.63	 9627	 0.83	 1.00	0	1	20096dF...C...0000J	243.22229	-21.62333
09581497-2137177	10.81	 8540	 1.00	 0.75	0	1	20096dF...C...0000J	149.56237	-21.62158
04580908-2137087	10.98	 6710	 1.00	 0.89	0	1	20096dF...C...0000J	074.53783	-21.61908
22314453-2137032	12.32	21737	 1.00	 0.88	0	1	20096dF...C...0000J	337.93554	-21.61756
21151026-2136596	12.36	18283	 1.00	 1.00	0	1	20096dF...C...0000J	318.79275	-21.61656
04460861-2136577	12.41	 9640	 1.00	 0.75	0	1	none               	071.53587	-21.61603
21224573-2136573	12.25	12219	 1.00	 1.00	0	1	20096dF...C...0000J	320.69054	-21.61592
15544692-2136532	12.09	20452	 1.00	 0.67	0	1	20096dF...C...0000J	238.69550	-21.61478
14375074-2136438	10.97	 8306	 1.00	 0.75	0	1	20096dF...C...0000J	219.46142	-21.61217
12120671-2136409	12.50	12769	 1.00	 1.00	0	1	20096dF...C...0000J	183.02796	-21.61136
14093287-2136372	11.69	11156	 1.00	 1.00	0	1	20096dF...C...0000J	212.38696	-21.61033
20395411-2136139	11.71	10891	 1.00	 0.85	0	1	20096dF...C...0000J	309.97546	-21.60386
01003987-2135560	12.40	17158	 1.00	 1.00	0	1	20096dF...C...0000J	015.16612	-21.59889
04533567-2135511	12.42	 8727	 1.00	 0.88	0	1	20096dF...C...0000J	073.39862	-21.59753
14084200-2135498	10.91	 3044	 1.00	 1.00	0	1	20096dF...C...0000J	212.17500	-21.59717
09233890-2135474	12.17	15906	 1.00	 1.00	0	1	20096dF...C...0000J	140.91208	-21.59650
15135348-2135462	12.49	14219	 1.00	 1.00	0	1	20096dF...C...0000J	228.47283	-21.59617
00552899-2135386	12.41	16859	 1.00	 0.92	0	1	20096dF...C...0000J	013.87079	-21.59406
02550984-2135381	12.12	 8038	 1.00	 1.00	0	1	20096dF...C...0000J	043.79100	-21.59392
14553799-2135319	11.79	12581	 1.00	 0.89	0	1	20096dF...C...0000J	223.90829	-21.59219
12491806-2135235	12.13	 9155	 1.00	 0.95	0	1	20096dF...C...0000J	192.32525	-21.58986
03100856-2135216	11.82	 6398	 1.00	 0.92	0	1	20096dF...C...0000J	047.53567	-21.58933
07042100-2135193	10.75	 7852	 0.67	 0.00	0	0	20112MRS.FLWO.0000H	106.08750	-21.58869
12491297-2135185	11.41	 9118	 1.00	 0.95	0	1	20096dF...C...0000J	192.30404	-21.58847
22073198-2135170	12.46	22314	 1.00	 1.00	0	1	none               	331.88325	-21.58806
00504652-2135137	11.42	16973	 1.00	 0.94	0	1	20096dF...C...0000J	012.69383	-21.58714
12505302-2135130	12.14	14515	 1.00	 0.96	0	1	20096dF...C...0000J	192.72092	-21.58694
19552294-2135014	11.97	14678	 1.00	 0.81	0	1	20096dF...C...0000J	298.84558	-21.58372
02273287-2134543	12.25	 9730	 1.00	 1.00	0	1	20096dF...C...0000J	036.88696	-21.58175
23592301-2134536	12.35	18767	 1.00	 0.78	0	1	20096dF...C...0000J	359.84587	-21.58156
23574003-2134460	11.10	 9754	 1.00	 0.80	0	1	20096dF...C...0000J	359.41679	-21.57944
17001765-2134429	12.10	15105	 0.81	 0.64	0	1	20096dF...C...0000J	255.07354	-21.57858
23451770-2134417	12.46	 8983	 1.00	 0.86	0	1	20096dF...C...0000J	356.32375	-21.57825
01074752-2134376	12.20	15101	 1.00	 0.88	0	1	20096dF...C...0000J	016.94800	-21.57711
19151639-2134283	12.37	14523	 1.00	 0.82	0	1	20096dF...C...0000J	288.81829	-21.57453
09463018-2134178	10.19	 9078	 1.00	 1.00	0	1	20096dF...C...0000J	146.62575	-21.57161
11381931-2134146	12.29	11901	 1.00	 1.00	0	1	20096dF...C...0000J	174.58046	-21.57072
09343206-2134144	11.36	10700	 1.00	 1.00	0	1	20096dF...C...0000J	143.63358	-21.57067
20104357-2134134	12.36	11264	 0.94	 0.89	0	1	20096dF...C...0000J	302.68154	-21.57039
04584706-2134098	10.38	 6661	 1.00	 0.89	0	1	20096dF...C...0000J	074.69608	-21.56939
01244090-2134079	11.80	 8482	 1.00	 1.00	0	1	20096dF...C...0000J	021.17042	-21.56886
04582866-2134067	12.42	 7165	 1.00	 0.92	0	1	20096dF...C...0000J	074.61942	-21.56853
05504661-2134023	 9.26	 1987	 1.00	 0.83	0	1	20096dF...C...0000J	087.69421	-21.56731
22572015-2133560	12.08	 6160	 1.00	 1.00	0	1	20096dF...C...0000J	344.33396	-21.56556
06212560-2133546	12.47	 6976	 1.00	 1.00	0	1	20096dF...C...0000J	095.35667	-21.56517
22072918-2133540	12.22	22314	 1.00	 1.00	0	1	20096dF...C...0000J	331.87158	-21.56500
03332769-2133530	10.54	 1402	 1.00	 0.90	0	1	20096dF...C...0000J	053.36537	-21.56472
19211619-2133397	12.25	21694	 1.00	 1.00	0	1	20096dF...C...0000J	290.31746	-21.56103
03272918-2133367	10.13	 4111	 1.00	 0.93	0	1	20096dF...C...0000J	051.87158	-21.56019
05064821-2133077	11.90	12578	 1.00	 1.00	0	1	20096dF...C...0000J	076.70087	-21.55214
01075268-2133016	11.50	14709	 1.00	 0.88	0	1	20096dF...C...0000J	016.96950	-21.55044
03555767-2132560	11.25	12706	 1.00	 1.00	0	1	20096dF...C...0000J	058.99029	-21.54889
19211669-2132557	11.81	21941	 1.00	 1.00	0	1	20096dF...C...0000J	290.31954	-21.54881
05321471-2132540	12.40	12836	 1.00	 1.00	0	1	20096dF...C...0000J	083.06129	-21.54833
04582608-2132467	12.02	 6854	 1.00	 0.92	0	1	20096dF...C...0000J	074.60867	-21.54631
14432742-2132452	12.26	 8321	 1.00	 0.91	0	1	20096dF...C...0000J	220.86425	-21.54589
13254456-2132389	11.42	 9208	 1.00	 1.00	0	1	20096dF...C...0000J	201.43567	-21.54414
03242556-2132385	 8.92	 1410	 1.00	 1.00	0	1	20096dF...C...0000J	051.10650	-21.54403
14000388-2132374	12.06	10083	 1.00	 1.00	0	1	20096dF...C...0000J	210.01617	-21.54372
04084847-2132355	12.47	19748	 1.00	 1.00	0	1	20096dF...C...0000J	062.20196	-21.54319
12555076-2132313	11.79	11482	 1.00	 0.88	0	1	20096dF...C...0000J	193.96150	-21.54203
02232137-2132286	11.65	 8834	 1.00	 1.00	0	1	20096dF...C...0000J	035.83904	-21.54128
01042636-2132261	12.25	16366	 1.00	 0.96	0	1	20096dF...C...0000J	016.10983	-21.54058
09581354-2132136	11.83	33411	 1.00	 0.75	0	1	none               	149.55642	-21.53711
01423547-2132121	11.83	 9805	 1.00	 1.00	0	1	20096dF...C...0000J	025.64779	-21.53669
00494216-2132065	11.57	17173	 1.00	 1.00	0	1	20096dF...C...0000J	012.42567	-21.53514
09353973-2132020	11.44	 4948	 1.00	 1.00	0	1	20096dF...C...0000J	143.91554	-21.53389
00481647-2131568	12.24	18067	 1.00	 1.00	0	1	20096dF...C...0000J	012.06862	-21.53244
19531806-2131444	11.58	14541	 1.00	 0.77	0	1	20096dF...C...0000J	298.32525	-21.52900
03235645-2131398	10.20	 3832	 1.00	 1.00	0	1	20096dF...C...0000J	050.98521	-21.52772
15140013-2131260	11.75	14851	 1.00	 1.00	0	1	20096dF...C...0000J	228.50054	-21.52389
19203697-2131196	12.19	21998	 1.00	 1.00	0	1	20096dF...C...0000J	290.15404	-21.52211
13192897-2131149	11.98	16192	 1.00	 0.86	0	1	20096dF...C...0000J	199.87071	-21.52081
10200939-2131139	11.96	 4066	 1.00	 1.00	0	1	none               	155.03912	-21.52053
16351294-2131109	12.49	10815	 0.75	 0.70	0	1	20096dF...C...0000J	248.80392	-21.51969
11065945-2131085	12.06	18814	 1.00	 1.00	0	1	20096dF...C...0000J	166.74771	-21.51903
10200244-2131069	10.40	 4066	 1.00	 1.00	0	1	20096dF...C...0000J	155.01017	-21.51858
20154354-2130588	11.56	 5664	 1.00	 0.90	0	1	20096dF...C...0000J	303.93142	-21.51633
13185368-2130437	11.97	16558	 1.00	 0.86	0	1	20096dF...C...0000J	199.72367	-21.51214
22013796-2130402	11.16	 4899	 1.00	 1.00	0	1	20096dF...C...0000J	330.40817	-21.51117
21154489-2130384	12.03	 6409	 1.00	 1.00	0	1	20096dF...C...0000J	318.93704	-21.51067
04052838-2130357	12.38	 9602	 1.00	 1.00	0	1	20096dF...C...0000J	061.36825	-21.50992
19530739-2130154	11.96	14253	 1.00	 0.79	0	1	20096dF...C...0000J	298.28079	-21.50428
09350146-2130122	11.99	 5099	 1.00	 1.00	0	1	20096dF...C...0000J	143.75608	-21.50339
15142471-2129480	11.27	14823	 1.00	 1.00	0	1	20096dF...C...0000J	228.60296	-21.49667
13284507-2129408	12.47	 2210	 1.00	 1.00	0	1	20096dF...C...0000J	202.18779	-21.49467
06145289-2129393	12.34	 8009	 1.00	 0.78	0	1	20096dF...C...0000J	093.72037	-21.49425
