#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T05:40:47 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T05:40:47	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A+A/621/L2&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36219002
#Name: J/A+A/621/L2
#Title: Hyades tidal tails revealed by Gaia DR2 (Roeser+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/a+a/621/l2	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/621/l2	    IVOID of underlying data collection
#INFO	creator=Roeser S.	    First author or institution
#INFO	cites=bibcode:2019A&A...621L...2R	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/621/L2	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36219002	    Dataset identifier that can be used for citation
#INFO	publication_date=2020-05-04	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_621_L2_stars:
#Name: J/A+A/621/L2/stars
#Title: All the star shown in Figures 3a to 3c
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Source	(I19)	Gaia DR2 source id (source_id)	[ucd=meta.id;meta.main]
#Column	RAICRS	(F12.8)	Gaia DR2 right ascension (ICRS at Ep=2015.5) rounded to 10^-8^ degrees	[ucd=pos.eq.ra;meta.main]
#Column	DEICRS	(F12.8)	Gaia DR2 declination (ICRS at Ep=2015.5) rounded to 10^-8^ degrees	[ucd=pos.eq.dec;meta.main]
#Column	Gmag	(F10.6)	G-band mean magnitude (Vega) (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	Member	(A8)	Membership to subgroups (1)	[ucd=meta.code.member]
#Column	Comment	(a8)	Comment may take the values (2)	[ucd=meta.note;stat.value]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA.icrs	(F12.8)	Right ascension (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F12.8)	Declination (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
recno	Source	RAICRS	DEICRS	Gmag	Member	Comment	Simbad	_RA.icrs	_DE.icrs
    1254	1887703483112178944	341.68625012	+29.69351074	 16.716291	Pr_tail 	 -      	Simbad	341.68625012	+29.69351074
    1255	1932616162285694592	341.92059084	+40.47440669	 11.827043	Pr_tail 	 -      	Simbad	341.92059084	+40.47440669
    1256	1890425839540910848	341.97771976	+31.87175920	 11.781709	Pr_tail 	 Contam.	Simbad	341.97771976	+31.87175920
    1257	2002737516355965824	342.56165678	+54.24178516	 13.430078	Pr_tail 	 -      	Simbad	342.56165678	+54.24178516
    1258	1990030112571507200	342.77917048	+51.41938860	 17.753845	Pr_tail 	 Contam.	Simbad	342.77917048	+51.41938860
    1259	1990437825230931584	342.95224704	+53.19170163	  7.947174	Pr_tail 	 -      	Simbad	342.95224704	+53.19170163
    1260	1990371545300340352	343.38949312	+52.85724321	 16.219181	Pr_tail 	 -      	Simbad	343.38949312	+52.85724321
    1261	1989265814549164928	343.53365980	+51.26402049	 16.925346	Pr_tail 	 -      	Simbad	343.53365980	+51.26402049
    1262	1882570138198421120	343.54834413	+25.46620715	 15.336860	Pr_tail 	 -      	Simbad	343.54834413	+25.46620715
    1263	2836968977254848384	343.62974338	+23.51878820	 10.428823	Pr_tail 	 -      	Simbad	343.62974338	+23.51878820
    1264	1928393178641039232	343.78249655	+38.22523023	 13.940420	Pr_tail 	 -      	Simbad	343.78249655	+38.22523023
    1265	1989292340268098432	343.84917648	+51.47048607	 17.439226	Pr_tail 	 -      	Simbad	343.84917648	+51.47048607
    1266	2003745905957224704	343.85037115	+56.02057521	 17.530668	Pr_tail 	 -      	Simbad	343.85037115	+56.02057521
    1267	1884350900359879552	343.99483552	+28.37999145	 16.344517	Pr_tail 	 -      	Simbad	343.99483552	+28.37999145
    1268	1989017982061414656	344.18823698	+50.76320447	 15.965392	Pr_tail 	 -      	Simbad	344.18823698	+50.76320447
    1269	2009732231362330880	344.45050869	+55.96609474	 15.422835	Pr_tail 	 -      	Simbad	344.45050869	+55.96609474
    1270	1989355532129266176	344.65515561	+51.78555283	 17.289639	Pr_tail 	 -      	Simbad	344.65515561	+51.78555283
    1271	1985580977428219648	344.72004794	+48.93674241	 15.724223	Pr_tail 	 -      	Simbad	344.72004794	+48.93674241
    1272	2002675462669287040	344.78617946	+54.83788019	 16.107449	Pr_tail 	 -      	Simbad	344.78617946	+54.83788019
    1273	1930151091575298688	344.90025738	+40.08346879	 16.843014	Pr_tail 	 -      	Simbad	344.90025738	+40.08346879
    1274	1936294269198320896	345.02732418	+46.28544227	 10.559961	Pr_tail 	 -      	Simbad	345.02732418	+46.28544227
    1275	2661992314557186048	345.15188141	+03.63821529	 12.310784	Pr_tail 	 Contam.	Simbad	345.15188141	+03.63821529
    1276	1989384188151530112	345.26847817	+52.08708729	 14.002315	Pr_tail 	 -      	Simbad	345.26847817	+52.08708729
    1277	1911016531234217728	346.51746388	+32.82435715	 15.200273	Pr_tail 	 Contam.	Simbad	346.51746388	+32.82435715
    1278	1936423839773095808	346.55669482	+47.07750090	 14.648117	Pr_tail 	 -      	Simbad	346.55669482	+47.07750090
    1279	1995439439203794176	347.06850938	+52.94185647	 13.461415	Pr_tail 	 -      	Simbad	347.06850938	+52.94185647
    1280	1911147476197042688	347.12510224	+33.29257599	 15.148287	Pr_tail 	 -      	Simbad	347.12510224	+33.29257599
    1281	1992106785100530048	347.29859368	+51.42715546	 15.985837	Pr_tail 	 -      	Simbad	347.29859368	+51.42715546
    1282	1911189188919585152	347.50383917	+33.75455010	 13.369394	Pr_tail 	 Contam.	Simbad	347.50383917	+33.75455010
    1283	1990725798492120320	348.29817731	+49.48515234	 16.510677	Pr_tail 	 -      	Simbad	348.29817731	+49.48515234
    1284	1942527533757602176	348.59426652	+48.39777894	  9.004343	Pr_tail 	 -      	Simbad	348.59426652	+48.39777894
    1285	1937984287287329920	348.67352281	+44.76542120	 16.764692	Pr_tail 	 -      	Simbad	348.67352281	+44.76542120
    1286	1941569519830964992	349.18361674	+47.45448695	 16.376453	Pr_tail 	 WD     	Simbad	349.18361674	+47.45448695
    1287	1992636440465254784	349.29557363	+52.55920370	 16.743103	Pr_tail 	 Contam.	Simbad	349.29557363	+52.55920370
    1288	1990864332658892288	349.59517493	+50.16820218	 16.284847	Pr_tail 	 -      	Simbad	349.59517493	+50.16820218
    1289	1936792210526866816	350.34239340	+43.63561520	 14.752587	Pr_tail 	 -      	Simbad	350.34239340	+43.63561520
    1290	1997236831475459328	350.58341182	+56.40256019	 15.713986	Pr_tail 	 -      	Simbad	350.58341182	+56.40256019
    1291	1923544057484996224	351.27436507	+41.01105005	 14.889433	Pr_tail 	 -      	Simbad	351.27436507	+41.01105005
    1292	1991383748821648768	351.55137523	+51.19590671	 12.619082	Pr_tail 	 -      	Simbad	351.55137523	+51.19590671
    1293	1941730563925465216	351.83323757	+47.70608626	 14.667740	Pr_tail 	 -      	Simbad	351.83323757	+47.70608626
    1294	1938634064303146496	351.87390231	+46.89249820	 11.763569	Pr_tail 	 -      	Simbad	351.87390231	+46.89249820
    1295	1938351043138079616	351.97365359	+46.00246439	 17.073800	Pr_tail 	 -      	Simbad	351.97365359	+46.00246439
    1296	1912844881632859392	352.86311819	+36.37731365	 14.795293	Pr_tail 	 -      	Simbad	352.86311819	+36.37731365
    1297	1920109904713761536	352.95338756	+39.21137822	 11.749179	Pr_tail 	 -      	Simbad	352.95338756	+39.21137822
    1298	1997756625600681600	353.09669436	+56.23505976	 14.984962	Pr_tail 	 -      	Simbad	353.09669436	+56.23505976
    1299	1993127612924549760	353.15723644	+52.19007105	 13.608239	Pr_tail 	 -      	Simbad	353.15723644	+52.19007105
    1300	1943016133537388800	353.19043757	+50.29588147	  8.749338	Pr_tail 	 -      	Simbad	353.19043757	+50.29588147
    1301	1944742641670771072	353.62138992	+51.05465259	 15.946257	Pr_tail 	 -      	Simbad	353.62138992	+51.05465259
    1302	1943330903099293440	353.98285655	+48.62034391	 15.134817	Pr_tail 	 -      	Simbad	353.98285655	+48.62034391
    1303	1923877243868113792	354.03641474	+42.36289674	 17.373709	Pr_tail 	 -      	Simbad	354.03641474	+42.36289674
    1304	1994127446951806976	354.48728542	+53.82401617	 16.820501	Pr_tail 	 -      	Simbad	354.48728542	+53.82401617
    1305	1994395281113250816	354.75595067	+54.59896526	 16.604528	Pr_tail 	 Contam.	Simbad	354.75595067	+54.59896526
    1306	1940419671187441792	355.20508244	+48.64905028	 14.566844	Pr_tail 	 -      	Simbad	355.20508244	+48.64905028
    1307	1943568775569686656	355.91880718	+49.99925105	 15.317897	Pr_tail 	 -      	Simbad	355.91880718	+49.99925105
    1308	2827050523379739392	356.00397079	+22.70096218	 14.700087	Pr_tail 	 -      	Simbad	356.00397079	+22.70096218
    1309	1925510121715866496	356.02933108	+43.28908808	 13.720347	Pr_tail 	 -      	Simbad	356.02933108	+43.28908808
    1310	1921178320776903168	356.39668485	+40.44362907	  8.647846	Pr_tail 	 -      	Simbad	356.39668485	+40.44362907
    1311	2011744784325534336	357.04718283	+60.34985235	 15.277540	Pr_tail 	 -      	Simbad	357.04718283	+60.34985235
    1312	1921730687931135360	357.85338428	+42.07065643	 14.971162	Pr_tail 	 -      	Simbad	357.85338428	+42.07065643
    1313	1945436433509785088	358.24710456	+53.12644188	 16.996262	Pr_tail 	 -      	Simbad	358.24710456	+53.12644188
    1314	1939712960089310720	358.37955445	+48.44066200	 15.019541	Pr_tail 	 -      	Simbad	358.37955445	+48.44066200
    1315	1999582158500111872	358.97147505	+59.96742665	 16.737375	Pr_tail 	 -      	Simbad	358.97147505	+59.96742665
    1316	2740276790837215488	359.54629935	+03.89010042	 14.774591	Pr_tail 	 -      	Simbad	359.54629935	+03.89010042

